Package,Pre-Processing Technique,Cluster,Cluster Size,Threshold,Features (Genes),Feature Reduction Technique,Kernel,Regularization,Gamma,TN,FP,FN,TP,Precision,Recall,F1 Score,F Beta
scikit-learn,Coefficient of Variation,OPC L1-6 PDGFRA,238,2,4391,n/a,linear,1,scale,3072,1,0,48,0.979592,1,0.989691,0.983607
scikit-learn,Coefficient of Variation,Inh L2-5 VIP TYR,62,2,4391,n/a,linear,1,scale,3108,0,1,12,1,0.923077,0.96,0.983607
scikit-learn,Coefficient of Variation,Exc L5-6 THEMIS C1QL3,1537,2,4391,n/a,linear,1,scale,2809,4,7,301,0.986885,0.977273,0.982055,0.984948
scikit-learn,Coefficient of Variation,Inh L1-4 LAMP5 LCP2,356,3.5,1427,n/a,linear,1,scale,3048,2,1,70,0.972222,0.985915,0.979021,0.97493
scikit-learn,Coefficient of Variation,Exc L2-3 LINC00507 FREM3,2284,3.5,1427,n/a,linear,1,scale,2627,37,33,424,0.91974,0.92779,0.923747,0.921339
scikit-learn,Coefficient of Variation,Exc L2 LAMP5 LTK,812,3.5,1427,n/a,linear,1,scale,2944,15,25,137,0.901316,0.845679,0.872611,0.88961
scikit-learn,Coefficient of Variation,Inh L5-6 PVALB LGR5,52,3.5,1427,n/a,linear,1,scale,3110,0,1,10,1,0.909091,0.952381,0.980392
scikit-learn,Coefficient of Variation,Inh L2-4 SST FRZB,64,3.5,1427,n/a,linear,1,scale,3107,1,2,11,0.916667,0.846154,0.88,0.901639
scikit-learn,Coefficient of Variation,Inh L2-3 VIP CASC6,45,3.5,1427,n/a,linear,1,scale,3112,0,3,6,1,0.666667,0.8,0.909091
scikit-learn,Coefficient of Variation,Exc L3-5 RORB TWIST2,93,3.5,1427,n/a,linear,1,scale,3098,4,13,6,0.6,0.315789,0.413793,0.508475
scikit-learn,Coefficient of Variation,Inh L2-4 VIP CBLN1,67,3.5,1427,n/a,linear,1,scale,3108,0,2,11,1,0.846154,0.916667,0.964912
scikit-learn,Coefficient of Variation,Inh L1-4 VIP CHRNA6,25,3.5,1427,n/a,linear,1,scale,3116,0,2,3,1,0.6,0.75,0.882353
scikit-learn,Coefficient of Variation,Exc L2-4 LINC00507 GLP2R,170,3.5,1427,n/a,linear,1,scale,3077,10,11,23,0.69697,0.676471,0.686567,0.692771
scikit-learn,Coefficient of Variation,Exc L5-6 THEMIS CRABP1,147,3.5,1427,n/a,linear,1,scale,3091,1,2,27,0.964286,0.931034,0.947368,0.957447
scikit-learn,Coefficient of Variation,Exc L4-6 FEZF2 IL26,344,3.5,1427,n/a,linear,1,scale,3052,0,0,69,1,1,1,1
scikit-learn,Coefficient of Variation,Inh L2-5 PVALB SCUBE3,32,3.5,1427,n/a,linear,1,scale,3115,0,0,6,1,1,1,1
scikit-learn,Coefficient of Variation,Inh L4-6 SST B3GAT2,182,3.5,1427,n/a,linear,1,scale,3080,4,6,31,0.885714,0.837838,0.861111,0.875706
scikit-learn,Coefficient of Variation,Inh L1-2 VIP TSPAN12,42,3.5,1427,n/a,linear,1,scale,3113,0,0,8,1,1,1,1
scikit-learn,Coefficient of Variation,Inh L2-4 VIP SPAG17,33,3.5,1427,n/a,linear,1,scale,3111,3,2,5,0.625,0.714286,0.666667,0.641026
scikit-learn,Coefficient of Variation,Exc L5-6 THEMIS FGF10,78,3.5,1427,n/a,linear,1,scale,3104,2,7,8,0.8,0.533333,0.64,0.727273
scikit-learn,Coefficient of Variation,Inh L5-6 SST TH,27,3.5,1427,n/a,linear,1,scale,3116,0,1,4,1,0.8,0.888889,0.952381
scikit-learn,Coefficient of Variation,Inh L4-5 PVALB MEPE,64,3.5,1427,n/a,linear,1,scale,3108,0,2,11,1,0.846154,0.916667,0.964912
scikit-learn,Coefficient of Variation,Inh L2-6 LAMP5 CA1,256,3.5,1427,n/a,linear,1,scale,3070,0,0,51,1,1,1,1
scikit-learn,Coefficient of Variation,Exc L4-5 RORB DAPK2,173,3.5,1427,n/a,linear,1,scale,3086,1,4,30,0.967742,0.882353,0.923077,0.949367
scikit-learn,Coefficient of Variation,Inh L4-5 SST STK32A,93,3.5,1427,n/a,linear,1,scale,3103,0,3,15,1,0.833333,0.909091,0.961538
scikit-learn,Coefficient of Variation,Inh L2-6 VIP QPCT,37,3.5,1427,n/a,linear,1,scale,3114,0,1,6,1,0.857143,0.923077,0.967742
scikit-learn,Coefficient of Variation,Inh L3-5 SST ADGRG6,132,3.5,1427,n/a,linear,1,scale,3093,2,4,22,0.916667,0.846154,0.88,0.901639
scikit-learn,Coefficient of Variation,Exc L3-5 RORB FILIP1L,153,3.5,1427,n/a,linear,1,scale,3086,5,12,18,0.782609,0.6,0.679245,0.737705
scikit-learn,Coefficient of Variation,Inh L5-6 SST NPM1P10,79,3.5,1427,n/a,linear,1,scale,3105,0,2,14,1,0.875,0.933333,0.972222
scikit-learn,Coefficient of Variation,Exc L3-5 RORB ESR1,1428,3.5,1427,n/a,linear,1,scale,2835,1,2,283,0.996479,0.992982,0.994728,0.995778
scikit-learn,Coefficient of Variation,Inh L4-6 SST GXYLT2,41,3.5,1427,n/a,linear,1,scale,3112,1,0,8,0.888889,1,0.941176,0.909091
scikit-learn,Coefficient of Variation,Inh L1-3 VIP GGH,68,3.5,1427,n/a,linear,1,scale,3106,1,2,12,0.923077,0.857143,0.888889,0.909091
scikit-learn,Coefficient of Variation,Inh L1 SST NMBR,283,3.5,1427,n/a,linear,1,scale,3063,1,1,56,0.982456,0.982456,0.982456,0.982456
scikit-learn,Coefficient of Variation,Exc L5-6 FEZF2 EFTUD1P1,314,3.5,1427,n/a,linear,1,scale,3057,1,3,60,0.983607,0.952381,0.967742,0.977199
scikit-learn,Coefficient of Variation,Inh L1-2 LAMP5 DBP,21,3.5,1427,n/a,linear,1,scale,3117,0,4,0,1,0,0,0
scikit-learn,Coefficient of Variation,Exc L6 FEZF2 SCUBE1,52,3.5,1427,n/a,linear,1,scale,3108,2,0,11,0.846154,1,0.916667,0.873016
scikit-learn,Coefficient of Variation,Inh L1-4 VIP PENK,17,3.5,1427,n/a,linear,1,scale,3117,0,3,1,1,0.25,0.4,0.625
scikit-learn,Coefficient of Variation,Inh L1-3 VIP CHRM2,175,3.5,1427,n/a,linear,1,scale,3081,5,8,27,0.84375,0.771429,0.80597,0.828221
scikit-learn,Coefficient of Variation,Endo L2-6 NOSTRIN,9,3.5,1427,n/a,linear,1,scale,3119,0,0,2,1,1,1,1
scikit-learn,Coefficient of Variation,Inh L1-2 PAX6 TNFAIP8L3,16,3.5,1427,n/a,linear,1,scale,3118,0,0,3,1,1,1,1
scikit-learn,Coefficient of Variation,Inh L2-5 VIP SERPINF1,55,3.5,1427,n/a,linear,1,scale,3110,0,3,8,1,0.727273,0.842105,0.930233
scikit-learn,Coefficient of Variation,Exc L4-6 RORB C1R,160,3.5,1427,n/a,linear,1,scale,3084,5,6,26,0.83871,0.8125,0.825397,0.833333
scikit-learn,Coefficient of Variation,Inh L1-3 VIP CCDC184,64,3.5,1427,n/a,linear,1,scale,3108,0,4,9,1,0.692308,0.818182,0.918367
scikit-learn,Coefficient of Variation,Inh L1-2 VIP PCDH20,61,3.5,1427,n/a,linear,1,scale,3106,3,0,12,0.8,1,0.888889,0.833333
scikit-learn,Coefficient of Variation,Exc L4-5 FEZF2 SCN4B,25,3.5,1427,n/a,linear,1,scale,3116,0,0,5,1,1,1,1
scikit-learn,Coefficient of Variation,Inh L5-6 GAD1 GLP1R,27,3.5,1427,n/a,linear,1,scale,3115,0,0,6,1,1,1,1
scikit-learn,Coefficient of Variation,Inh L4-6 PVALB SULF1,167,3.5,1427,n/a,linear,1,scale,3081,6,10,24,0.8,0.705882,0.75,0.779221
scikit-learn,Coefficient of Variation,Exc L4-5 RORB FOLH1B,870,3.5,1427,n/a,linear,1,scale,2933,14,10,164,0.921348,0.942529,0.931818,0.925508
scikit-learn,Coefficient of Variation,Inh L1-2 GAD1 MC4R,107,3.5,1427,n/a,linear,1,scale,3098,2,1,20,0.909091,0.952381,0.930233,0.917431
scikit-learn,Coefficient of Variation,Inh L1 SST CHRNA4,52,3.5,1427,n/a,linear,1,scale,3110,0,3,8,1,0.727273,0.842105,0.930233
scikit-learn,Coefficient of Variation,Inh L2-4 PVALB WFDC2,387,3.5,1427,n/a,linear,1,scale,3038,6,5,72,0.923077,0.935065,0.929032,0.92545
scikit-learn,Coefficient of Variation,Oligo L1-6 OPALIN,313,3.5,1427,n/a,linear,1,scale,3057,1,1,62,0.984127,0.984127,0.984127,0.984127
scikit-learn,Coefficient of Variation,Inh L1-3 VIP ADAMTSL1,72,3.5,1427,n/a,linear,1,scale,3106,1,1,13,0.928571,0.928571,0.928571,0.928571
scikit-learn,Coefficient of Variation,Inh L1-3 SST CALB1,279,3.5,1427,n/a,linear,1,scale,3065,0,2,54,1,0.964286,0.981818,0.992647
scikit-learn,Coefficient of Variation,Exc L5-6 THEMIS DCSTAMP,53,3.5,1427,n/a,linear,1,scale,3111,0,0,10,1,1,1,1
scikit-learn,Coefficient of Variation,Astro L1-2 FGFR3 GFAP,61,3.5,1427,n/a,linear,1,scale,3109,0,3,9,1,0.75,0.857143,0.9375
scikit-learn,Coefficient of Variation,Astro L1-6 FGFR3 SLC14A1,230,3.5,1427,n/a,linear,1,scale,3070,5,1,45,0.9,0.978261,0.9375,0.914634
scikit-learn,Coefficient of Variation,Exc L3-5 RORB COL22A1,160,3.5,1427,n/a,linear,1,scale,3087,2,1,31,0.939394,0.96875,0.953846,0.945122
scikit-learn,Coefficient of Variation,Inh L3-6 SST NPY,15,3.5,1427,n/a,linear,1,scale,3118,0,0,3,1,1,1,1
scikit-learn,Coefficient of Variation,Inh L3-6 SST HPGD,60,3.5,1427,n/a,linear,1,scale,3109,0,2,10,1,0.833333,0.909091,0.961538
scikit-learn,Coefficient of Variation,Exc L6 FEZF2 OR2T8,19,3.5,1427,n/a,linear,1,scale,3117,0,2,2,1,0.5,0.666667,0.833333
scikit-learn,Coefficient of Variation,Inh L1-2 PAX6 CDH12,90,3.5,1427,n/a,linear,1,scale,3103,0,0,18,1,1,1,1
scikit-learn,Coefficient of Variation,Exc L5-6 RORB TTC12,167,3.5,1427,n/a,linear,1,scale,3084,3,5,29,0.90625,0.852941,0.878788,0.895062
scikit-learn,Coefficient of Variation,Exc L5-6 SLC17A7 IL15,56,3.5,1427,n/a,linear,1,scale,3108,2,4,7,0.777778,0.636364,0.7,0.744681
scikit-learn,Coefficient of Variation,Exc L3-4 RORB CARM1P1,280,3.5,1427,n/a,linear,1,scale,3063,2,7,49,0.960784,0.875,0.915888,0.942308
scikit-learn,Coefficient of Variation,Exc L5-6 FEZF2 ABO,373,3.5,1427,n/a,linear,1,scale,3046,0,0,75,1,1,1,1
scikit-learn,Coefficient of Variation,Micro L1-3 TYROBP,63,3.5,1427,n/a,linear,1,scale,3107,1,0,13,0.928571,1,0.962963,0.942029
scikit-learn,Coefficient of Variation,Inh L1-2 VIP LBH,47,3.5,1427,n/a,linear,1,scale,3111,1,3,6,0.857143,0.666667,0.75,0.810811
scikit-learn,Coefficient of Variation,Inh L1-2 SST BAGE2,108,3.5,1427,n/a,linear,1,scale,3100,0,2,19,1,0.904762,0.95,0.979381
scikit-learn,Coefficient of Variation,Inh L5-6 SST KLHDC8A,63,3.5,1427,n/a,linear,1,scale,3108,0,2,11,1,0.846154,0.916667,0.964912
scikit-learn,Coefficient of Variation,Inh L3-6 VIP HS3ST3A1,80,3.5,1427,n/a,linear,1,scale,3102,3,3,13,0.8125,0.8125,0.8125,0.8125
scikit-learn,Coefficient of Variation,Inh L1-3 PAX6 SYT6,29,3.5,1427,n/a,linear,1,scale,3115,0,2,4,1,0.666667,0.8,0.909091
scikit-learn,Coefficient of Variation,Inh L5-6 SST MIR548F2,80,3.5,1427,n/a,linear,1,scale,3104,1,4,12,0.923077,0.75,0.827586,0.882353
scikit-learn,Coefficient of Variation,Exc L4-6 RORB SEMA3E,777,3.5,1427,n/a,linear,1,scale,2954,12,12,143,0.922581,0.922581,0.922581,0.922581
scikit-learn,Coefficient of Variation,Inh L1-4 VIP OPRM1,52,3.5,1427,n/a,linear,1,scale,3110,1,9,1,0.5,0.1,0.166667,0.277778
scikit-learn,Coefficient of Variation,OPC L1-6 PDGFRA,238,3.5,1427,n/a,linear,1,scale,3072,1,0,48,0.979592,1,0.989691,0.983607
scikit-learn,Coefficient of Variation,Inh L2-5 VIP TYR,62,3.5,1427,n/a,linear,1,scale,3108,0,1,12,1,0.923077,0.96,0.983607
scikit-learn,Coefficient of Variation,Exc L5-6 THEMIS C1QL3,1537,3.5,1427,n/a,linear,1,scale,2808,5,9,299,0.983553,0.970779,0.977124,0.980971
scikit-learn,Coefficient of Variation,Inh L1-4 LAMP5 LCP2,356,3,2071,n/a,linear,1,scale,3048,2,1,70,0.972222,0.985915,0.979021,0.97493
scikit-learn,Coefficient of Variation,Exc L2-3 LINC00507 FREM3,2284,3,2071,n/a,linear,1,scale,2622,42,36,421,0.909287,0.921225,0.915217,0.91165
scikit-learn,Coefficient of Variation,Exc L2 LAMP5 LTK,812,3,2071,n/a,linear,1,scale,2938,21,18,144,0.872727,0.888889,0.880734,0.875912
scikit-learn,Coefficient of Variation,Inh L5-6 PVALB LGR5,52,3,2071,n/a,linear,1,scale,3110,0,1,10,1,0.909091,0.952381,0.980392
scikit-learn,Coefficient of Variation,Inh L2-4 SST FRZB,64,3,2071,n/a,linear,1,scale,3108,0,5,8,1,0.615385,0.761905,0.888889
scikit-learn,Coefficient of Variation,Inh L2-3 VIP CASC6,45,3,2071,n/a,linear,1,scale,3112,0,4,5,1,0.555556,0.714286,0.862069
scikit-learn,Coefficient of Variation,Exc L3-5 RORB TWIST2,93,3,2071,n/a,linear,1,scale,3099,3,15,4,0.571429,0.210526,0.307692,0.425532
scikit-learn,Coefficient of Variation,Inh L2-4 VIP CBLN1,67,3,2071,n/a,linear,1,scale,3108,0,3,10,1,0.769231,0.869565,0.943396
scikit-learn,Coefficient of Variation,Inh L1-4 VIP CHRNA6,25,3,2071,n/a,linear,1,scale,3116,0,2,3,1,0.6,0.75,0.882353
scikit-learn,Coefficient of Variation,Exc L2-4 LINC00507 GLP2R,170,3,2071,n/a,linear,1,scale,3084,3,10,24,0.888889,0.705882,0.786885,0.84507
scikit-learn,Coefficient of Variation,Exc L5-6 THEMIS CRABP1,147,3,2071,n/a,linear,1,scale,3091,1,2,27,0.964286,0.931034,0.947368,0.957447
scikit-learn,Coefficient of Variation,Exc L4-6 FEZF2 IL26,344,3,2071,n/a,linear,1,scale,3052,0,0,69,1,1,1,1
scikit-learn,Coefficient of Variation,Inh L2-5 PVALB SCUBE3,32,3,2071,n/a,linear,1,scale,3115,0,0,6,1,1,1,1
scikit-learn,Coefficient of Variation,Inh L4-6 SST B3GAT2,182,3,2071,n/a,linear,1,scale,3082,2,5,32,0.941176,0.864865,0.901408,0.924855
scikit-learn,Coefficient of Variation,Inh L1-2 VIP TSPAN12,42,3,2071,n/a,linear,1,scale,3113,0,1,7,1,0.875,0.933333,0.972222
scikit-learn,Coefficient of Variation,Inh L2-4 VIP SPAG17,33,3,2071,n/a,linear,1,scale,3112,2,3,4,0.666667,0.571429,0.615385,0.645161
scikit-learn,Coefficient of Variation,Exc L5-6 THEMIS FGF10,78,3,2071,n/a,linear,1,scale,3105,1,6,9,0.9,0.6,0.72,0.818182
scikit-learn,Coefficient of Variation,Inh L5-6 SST TH,27,3,2071,n/a,linear,1,scale,3116,0,1,4,1,0.8,0.888889,0.952381
scikit-learn,Coefficient of Variation,Inh L4-5 PVALB MEPE,64,3,2071,n/a,linear,1,scale,3108,0,2,11,1,0.846154,0.916667,0.964912
scikit-learn,Coefficient of Variation,Inh L2-6 LAMP5 CA1,256,3,2071,n/a,linear,1,scale,3070,0,0,51,1,1,1,1
scikit-learn,Coefficient of Variation,Exc L4-5 RORB DAPK2,173,3,2071,n/a,linear,1,scale,3086,1,5,29,0.966667,0.852941,0.90625,0.941558
scikit-learn,Coefficient of Variation,Inh L4-5 SST STK32A,93,3,2071,n/a,linear,1,scale,3103,0,3,15,1,0.833333,0.909091,0.961538
scikit-learn,Coefficient of Variation,Inh L2-6 VIP QPCT,37,3,2071,n/a,linear,1,scale,3114,0,1,6,1,0.857143,0.923077,0.967742
scikit-learn,Coefficient of Variation,Inh L3-5 SST ADGRG6,132,3,2071,n/a,linear,1,scale,3092,3,4,22,0.88,0.846154,0.862745,0.873016
scikit-learn,Coefficient of Variation,Exc L3-5 RORB FILIP1L,153,3,2071,n/a,linear,1,scale,3086,5,13,17,0.772727,0.566667,0.653846,0.720339
scikit-learn,Coefficient of Variation,Inh L5-6 SST NPM1P10,79,3,2071,n/a,linear,1,scale,3105,0,2,14,1,0.875,0.933333,0.972222
scikit-learn,Coefficient of Variation,Exc L3-5 RORB ESR1,1428,3,2071,n/a,linear,1,scale,2834,2,3,282,0.992958,0.989474,0.991213,0.992259
scikit-learn,Coefficient of Variation,Inh L4-6 SST GXYLT2,41,3,2071,n/a,linear,1,scale,3113,0,0,8,1,1,1,1
scikit-learn,Coefficient of Variation,Inh L1-3 VIP GGH,68,3,2071,n/a,linear,1,scale,3106,1,2,12,0.923077,0.857143,0.888889,0.909091
scikit-learn,Coefficient of Variation,Inh L1 SST NMBR,283,3,2071,n/a,linear,1,scale,3063,1,1,56,0.982456,0.982456,0.982456,0.982456
scikit-learn,Coefficient of Variation,Exc L5-6 FEZF2 EFTUD1P1,314,3,2071,n/a,linear,1,scale,3058,0,3,60,1,0.952381,0.97561,0.990099
scikit-learn,Coefficient of Variation,Inh L1-2 LAMP5 DBP,21,3,2071,n/a,linear,1,scale,3117,0,4,0,1,0,0,0
scikit-learn,Coefficient of Variation,Exc L6 FEZF2 SCUBE1,52,3,2071,n/a,linear,1,scale,3108,2,1,10,0.833333,0.909091,0.869565,0.847458
scikit-learn,Coefficient of Variation,Inh L1-4 VIP PENK,17,3,2071,n/a,linear,1,scale,3117,0,3,1,1,0.25,0.4,0.625
scikit-learn,Coefficient of Variation,Inh L1-3 VIP CHRM2,175,3,2071,n/a,linear,1,scale,3082,4,6,29,0.878788,0.828571,0.852941,0.868263
scikit-learn,Coefficient of Variation,Endo L2-6 NOSTRIN,9,3,2071,n/a,linear,1,scale,3119,0,0,2,1,1,1,1
scikit-learn,Coefficient of Variation,Inh L1-2 PAX6 TNFAIP8L3,16,3,2071,n/a,linear,1,scale,3118,0,0,3,1,1,1,1
scikit-learn,Coefficient of Variation,Inh L2-5 VIP SERPINF1,55,3,2071,n/a,linear,1,scale,3110,0,4,7,1,0.636364,0.777778,0.897436
scikit-learn,Coefficient of Variation,Exc L4-6 RORB C1R,160,3,2071,n/a,linear,1,scale,3085,4,3,29,0.878788,0.90625,0.892308,0.884146
scikit-learn,Coefficient of Variation,Inh L1-3 VIP CCDC184,64,3,2071,n/a,linear,1,scale,3108,0,4,9,1,0.692308,0.818182,0.918367
scikit-learn,Coefficient of Variation,Inh L1-2 VIP PCDH20,61,3,2071,n/a,linear,1,scale,3107,2,1,11,0.846154,0.916667,0.88,0.859375
scikit-learn,Coefficient of Variation,Exc L4-5 FEZF2 SCN4B,25,3,2071,n/a,linear,1,scale,3116,0,0,5,1,1,1,1
scikit-learn,Coefficient of Variation,Inh L5-6 GAD1 GLP1R,27,3,2071,n/a,linear,1,scale,3115,0,0,6,1,1,1,1
scikit-learn,Coefficient of Variation,Inh L4-6 PVALB SULF1,167,3,2071,n/a,linear,1,scale,3084,3,12,22,0.88,0.647059,0.745763,0.820896
scikit-learn,Coefficient of Variation,Exc L4-5 RORB FOLH1B,870,3,2071,n/a,linear,1,scale,2940,7,9,165,0.959302,0.948276,0.953757,0.957077
scikit-learn,Coefficient of Variation,Inh L1-2 GAD1 MC4R,107,3,2071,n/a,linear,1,scale,3098,2,2,19,0.904762,0.904762,0.904762,0.904762
scikit-learn,Coefficient of Variation,Inh L1 SST CHRNA4,52,3,2071,n/a,linear,1,scale,3109,1,3,8,0.888889,0.727273,0.8,0.851064
scikit-learn,Coefficient of Variation,Inh L2-4 PVALB WFDC2,387,3,2071,n/a,linear,1,scale,3042,2,6,71,0.972603,0.922078,0.946667,0.96206
scikit-learn,Coefficient of Variation,Oligo L1-6 OPALIN,313,3,2071,n/a,linear,1,scale,3057,1,1,62,0.984127,0.984127,0.984127,0.984127
scikit-learn,Coefficient of Variation,Inh L1-3 VIP ADAMTSL1,72,3,2071,n/a,linear,1,scale,3106,1,2,12,0.923077,0.857143,0.888889,0.909091
scikit-learn,Coefficient of Variation,Inh L1-3 SST CALB1,279,3,2071,n/a,linear,1,scale,3063,2,4,52,0.962963,0.928571,0.945455,0.955882
scikit-learn,Coefficient of Variation,Exc L5-6 THEMIS DCSTAMP,53,3,2071,n/a,linear,1,scale,3110,1,1,9,0.9,0.9,0.9,0.9
scikit-learn,Coefficient of Variation,Astro L1-2 FGFR3 GFAP,61,3,2071,n/a,linear,1,scale,3109,0,4,8,1,0.666667,0.8,0.909091
scikit-learn,Coefficient of Variation,Astro L1-6 FGFR3 SLC14A1,230,3,2071,n/a,linear,1,scale,3071,4,0,46,0.92,1,0.958333,0.934959
scikit-learn,Coefficient of Variation,Exc L3-5 RORB COL22A1,160,3,2071,n/a,linear,1,scale,3087,2,2,30,0.9375,0.9375,0.9375,0.9375
scikit-learn,Coefficient of Variation,Inh L3-6 SST NPY,15,3,2071,n/a,linear,1,scale,3118,0,0,3,1,1,1,1
scikit-learn,Coefficient of Variation,Inh L3-6 SST HPGD,60,3,2071,n/a,linear,1,scale,3109,0,1,11,1,0.916667,0.956522,0.982143
scikit-learn,Coefficient of Variation,Exc L6 FEZF2 OR2T8,19,3,2071,n/a,linear,1,scale,3117,0,2,2,1,0.5,0.666667,0.833333
scikit-learn,Coefficient of Variation,Inh L1-2 PAX6 CDH12,90,3,2071,n/a,linear,1,scale,3103,0,0,18,1,1,1,1
scikit-learn,Coefficient of Variation,Exc L5-6 RORB TTC12,167,3,2071,n/a,linear,1,scale,3083,4,4,30,0.882353,0.882353,0.882353,0.882353
scikit-learn,Coefficient of Variation,Exc L5-6 SLC17A7 IL15,56,3,2071,n/a,linear,1,scale,3108,2,3,8,0.8,0.727273,0.761905,0.784314
scikit-learn,Coefficient of Variation,Exc L3-4 RORB CARM1P1,280,3,2071,n/a,linear,1,scale,3063,2,6,50,0.961538,0.892857,0.925926,0.94697
scikit-learn,Coefficient of Variation,Exc L5-6 FEZF2 ABO,373,3,2071,n/a,linear,1,scale,3046,0,0,75,1,1,1,1
scikit-learn,Coefficient of Variation,Micro L1-3 TYROBP,63,3,2071,n/a,linear,1,scale,3107,1,0,13,0.928571,1,0.962963,0.942029
scikit-learn,Coefficient of Variation,Inh L1-2 VIP LBH,47,3,2071,n/a,linear,1,scale,3112,0,4,5,1,0.555556,0.714286,0.862069
scikit-learn,Coefficient of Variation,Inh L1-2 SST BAGE2,108,3,2071,n/a,linear,1,scale,3100,0,1,20,1,0.952381,0.97561,0.990099
scikit-learn,Coefficient of Variation,Inh L5-6 SST KLHDC8A,63,3,2071,n/a,linear,1,scale,3108,0,4,9,1,0.692308,0.818182,0.918367
scikit-learn,Coefficient of Variation,Inh L3-6 VIP HS3ST3A1,80,3,2071,n/a,linear,1,scale,3104,1,3,13,0.928571,0.8125,0.866667,0.902778
scikit-learn,Coefficient of Variation,Inh L1-3 PAX6 SYT6,29,3,2071,n/a,linear,1,scale,3115,0,2,4,1,0.666667,0.8,0.909091
scikit-learn,Coefficient of Variation,Inh L5-6 SST MIR548F2,80,3,2071,n/a,linear,1,scale,3104,1,3,13,0.928571,0.8125,0.866667,0.902778
scikit-learn,Coefficient of Variation,Exc L4-6 RORB SEMA3E,777,3,2071,n/a,linear,1,scale,2955,11,10,145,0.929487,0.935484,0.932476,0.93068
scikit-learn,Coefficient of Variation,Inh L1-4 VIP OPRM1,52,3,2071,n/a,linear,1,scale,3110,1,8,2,0.666667,0.2,0.307692,0.454545
scikit-learn,Coefficient of Variation,OPC L1-6 PDGFRA,238,3,2071,n/a,linear,1,scale,3072,1,0,48,0.979592,1,0.989691,0.983607
scikit-learn,Coefficient of Variation,Inh L2-5 VIP TYR,62,3,2071,n/a,linear,1,scale,3108,0,1,12,1,0.923077,0.96,0.983607
scikit-learn,Coefficient of Variation,Exc L5-6 THEMIS C1QL3,1537,3,2071,n/a,linear,1,scale,2808,5,10,298,0.983498,0.967532,0.97545,0.980263
scikit-learn,Coefficient of Variation,Inh L1-4 LAMP5 LCP2,356,4,998,n/a,linear,1,scale,3049,1,1,70,0.985915,0.985915,0.985915,0.985915
scikit-learn,Coefficient of Variation,Exc L2-3 LINC00507 FREM3,2284,4,998,n/a,linear,1,scale,2614,50,37,420,0.893617,0.919037,0.906149,0.898588
scikit-learn,Coefficient of Variation,Exc L2 LAMP5 LTK,812,4,998,n/a,linear,1,scale,2942,17,23,139,0.891026,0.858025,0.874214,0.884224
scikit-learn,Coefficient of Variation,Inh L5-6 PVALB LGR5,52,4,998,n/a,linear,1,scale,3110,0,0,11,1,1,1,1
scikit-learn,Coefficient of Variation,Inh L2-4 SST FRZB,64,4,998,n/a,linear,1,scale,3108,0,4,9,1,0.692308,0.818182,0.918367
scikit-learn,Coefficient of Variation,Inh L2-3 VIP CASC6,45,4,998,n/a,linear,1,scale,3112,0,1,8,1,0.888889,0.941176,0.97561
scikit-learn,Coefficient of Variation,Exc L3-5 RORB TWIST2,93,4,998,n/a,linear,1,scale,3096,6,13,6,0.5,0.315789,0.387097,0.447761
scikit-learn,Coefficient of Variation,Inh L2-4 VIP CBLN1,67,4,998,n/a,linear,1,scale,3108,0,2,11,1,0.846154,0.916667,0.964912
scikit-learn,Coefficient of Variation,Inh L1-4 VIP CHRNA6,25,4,998,n/a,linear,1,scale,3116,0,2,3,1,0.6,0.75,0.882353
scikit-learn,Coefficient of Variation,Exc L2-4 LINC00507 GLP2R,170,4,998,n/a,linear,1,scale,3077,10,14,20,0.666667,0.588235,0.625,0.649351
scikit-learn,Coefficient of Variation,Exc L5-6 THEMIS CRABP1,147,4,998,n/a,linear,1,scale,3090,2,3,26,0.928571,0.896552,0.912281,0.921986
scikit-learn,Coefficient of Variation,Exc L4-6 FEZF2 IL26,344,4,998,n/a,linear,1,scale,3052,0,0,69,1,1,1,1
scikit-learn,Coefficient of Variation,Inh L2-5 PVALB SCUBE3,32,4,998,n/a,linear,1,scale,3115,0,0,6,1,1,1,1
scikit-learn,Coefficient of Variation,Inh L4-6 SST B3GAT2,182,4,998,n/a,linear,1,scale,3081,3,6,31,0.911765,0.837838,0.873239,0.895954
scikit-learn,Coefficient of Variation,Inh L1-2 VIP TSPAN12,42,4,998,n/a,linear,1,scale,3113,0,1,7,1,0.875,0.933333,0.972222
scikit-learn,Coefficient of Variation,Inh L2-4 VIP SPAG17,33,4,998,n/a,linear,1,scale,3111,3,2,5,0.625,0.714286,0.666667,0.641026
scikit-learn,Coefficient of Variation,Exc L5-6 THEMIS FGF10,78,4,998,n/a,linear,1,scale,3105,1,8,7,0.875,0.466667,0.608696,0.744681
scikit-learn,Coefficient of Variation,Inh L5-6 SST TH,27,4,998,n/a,linear,1,scale,3116,0,1,4,1,0.8,0.888889,0.952381
scikit-learn,Coefficient of Variation,Inh L4-5 PVALB MEPE,64,4,998,n/a,linear,1,scale,3108,0,2,11,1,0.846154,0.916667,0.964912
scikit-learn,Coefficient of Variation,Inh L2-6 LAMP5 CA1,256,4,998,n/a,linear,1,scale,3070,0,0,51,1,1,1,1
scikit-learn,Coefficient of Variation,Exc L4-5 RORB DAPK2,173,4,998,n/a,linear,1,scale,3085,2,4,30,0.9375,0.882353,0.909091,0.925926
