Package,Pre-Processing Technique,Threshold,Cluster,Cluster Size,Features (Genes),Fbeta,n_estimators
scikit-learn,Coefficient of Variation,2.5,Inh L3-5 SST ADGRG6,132,3049,0,500
scikit-learn,Coefficient of Variation,2.5,Inh L2-4 VIP CBLN1,67,3049,0,500
scikit-learn,Coefficient of Variation,2.5,Exc L5-6 RORB TTC12,167,3049,0.471698,500
scikit-learn,Coefficient of Variation,2.5,Inh L1-4 VIP PENK,17,3049,0,500
scikit-learn,Coefficient of Variation,2.5,Inh L5-6 SST MIR548F2,80,3049,0,500
scikit-learn,Coefficient of Variation,2.5,Exc L4-6 RORB C1R,160,3049,0,500
scikit-learn,Coefficient of Variation,2.5,Inh L1-3 VIP CHRM2,175,3049,0.128205,500
scikit-learn,Coefficient of Variation,2.5,Inh L1-3 VIP CCDC184,64,3049,0,500
scikit-learn,Coefficient of Variation,2.5,Inh L1-3 VIP GGH,68,3049,0,500
scikit-learn,Coefficient of Variation,2.5,Exc L2 LAMP5 LTK,812,3049,0.908397,500
scikit-learn,Coefficient of Variation,2.5,Exc L5-6 THEMIS CRABP1,147,3049,0.743243,500
scikit-learn,Coefficient of Variation,2.5,Inh L2-6 LAMP5 CA1,256,3049,0.987654,500
scikit-learn,Coefficient of Variation,2.5,Exc L2-3 LINC00507 FREM3,2284,3049,0.944733,500
scikit-learn,Coefficient of Variation,2.5,Astro L1-2 FGFR3 GFAP,61,3049,0,500
scikit-learn,Coefficient of Variation,2.5,Inh L4-6 SST GXYLT2,41,3049,0,500
scikit-learn,Coefficient of Variation,2.5,Inh L1 SST NMBR,283,3049,0.95339,500
scikit-learn,Coefficient of Variation,2.5,Inh L4-6 PVALB SULF1,167,3049,0.135135,500
scikit-learn,Coefficient of Variation,2.5,Astro L1-6 FGFR3 SLC14A1,230,3049,0.914634,500
scikit-learn,Coefficient of Variation,2.5,Inh L2-5 VIP TYR,62,3049,0,500
scikit-learn,Coefficient of Variation,2.5,Inh L1-3 VIP ADAMTSL1,72,3049,0,500
scikit-learn,Coefficient of Variation,2.5,Exc L3-5 RORB COL22A1,160,3049,0.661765,500
scikit-learn,Coefficient of Variation,2.5,Exc L3-5 RORB TWIST2,93,3049,0,500
scikit-learn,Coefficient of Variation,2.5,Inh L1-4 VIP CHRNA6,25,3049,0,500
scikit-learn,Coefficient of Variation,2.5,OPC L1-6 PDGFRA,238,3049,1,500
scikit-learn,Coefficient of Variation,2.5,Inh L5-6 SST KLHDC8A,63,3049,0,500
scikit-learn,Coefficient of Variation,2.5,Exc L4-6 RORB SEMA3E,777,3049,0.909091,500
scikit-learn,Coefficient of Variation,2.5,Exc L5-6 THEMIS FGF10,78,3049,0,500
scikit-learn,Coefficient of Variation,2.5,Inh L1-2 SST BAGE2,108,3049,0,500
scikit-learn,Coefficient of Variation,2.5,Inh L1-4 VIP OPRM1,52,3049,0,500
scikit-learn,Coefficient of Variation,2.5,Inh L1-2 VIP PCDH20,61,3049,0,500
scikit-learn,Coefficient of Variation,2.5,Inh L1-4 LAMP5 LCP2,356,3049,0.96463,500
scikit-learn,Coefficient of Variation,2.5,Exc L4-5 RORB DAPK2,173,3049,0.128205,500
scikit-learn,Coefficient of Variation,2.5,Exc L3-5 RORB FILIP1L,153,3049,0,500
scikit-learn,Coefficient of Variation,2.5,Exc L5-6 SLC17A7 IL15,56,3049,0,500
scikit-learn,Coefficient of Variation,2.5,Exc L6 FEZF2 OR2T8,19,3049,0,500
scikit-learn,Coefficient of Variation,2.5,Exc L6 FEZF2 SCUBE1,52,3049,0.357143,500
scikit-learn,Coefficient of Variation,2.5,Inh L1-2 GAD1 MC4R,107,3049,0,500
scikit-learn,Coefficient of Variation,2.5,Inh L1-2 LAMP5 DBP,21,3049,0,500
scikit-learn,Coefficient of Variation,2.5,Inh L5-6 PVALB LGR5,52,3049,0,500
scikit-learn,Coefficient of Variation,2.5,Inh L3-6 SST NPY,15,3049,0,500
scikit-learn,Coefficient of Variation,2.5,Inh L1-3 SST CALB1,279,3049,0.777027,500
scikit-learn,Coefficient of Variation,2.5,Inh L4-6 SST B3GAT2,182,3049,0,500
scikit-learn,Coefficient of Variation,2.5,Inh L2-5 PVALB SCUBE3,32,3049,0,500
scikit-learn,Coefficient of Variation,2.5,Inh L1-2 VIP TSPAN12,42,3049,0,500
scikit-learn,Coefficient of Variation,2.5,Inh L2-4 SST FRZB,64,3049,0,500
scikit-learn,Coefficient of Variation,2.5,Endo L2-6 NOSTRIN,9,3049,0,500
scikit-learn,Coefficient of Variation,2.5,Inh L1-2 PAX6 CDH12,90,3049,0.5,500
scikit-learn,Coefficient of Variation,2.5,Inh L1-3 PAX6 SYT6,29,3049,0,500
scikit-learn,Coefficient of Variation,2.5,Exc L3-5 RORB ESR1,1428,3049,0.992286,500
scikit-learn,Coefficient of Variation,2.5,Inh L1-2 VIP LBH,47,3049,0,500
scikit-learn,Coefficient of Variation,3.5,Exc L3-5 RORB TWIST2,93,1427,0,1000
scikit-learn,Coefficient of Variation,3.5,Inh L4-6 SST B3GAT2,182,1427,0.227273,1000
scikit-learn,Coefficient of Variation,3.5,Inh L2-5 VIP TYR,62,1427,0,1000
scikit-learn,Coefficient of Variation,3.5,Exc L4-6 RORB SEMA3E,777,1427,0.920608,1000
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 GAD1 MC4R,107,1427,0.526316,1000
scikit-learn,Coefficient of Variation,3.5,Oligo L1-6 OPALIN,313,1427,0.983871,1000
scikit-learn,Coefficient of Variation,3.5,Exc L4-6 FEZF2 IL26,344,1427,0.994065,1000
scikit-learn,Coefficient of Variation,3.5,Exc L4-5 RORB DAPK2,173,1427,0.128205,1000
scikit-learn,Coefficient of Variation,3.5,Exc L4-5 FEZF2 SCN4B,25,1427,0,1000
scikit-learn,Coefficient of Variation,3.5,Inh L2-5 PVALB SCUBE3,32,1427,0,1000
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 PAX6 CDH12,90,1427,0.588235,1000
scikit-learn,Coefficient of Variation,3.5,Inh L2-6 VIP QPCT,37,1427,0,1000
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 THEMIS DCSTAMP,53,1427,0,1000
scikit-learn,Coefficient of Variation,3.5,Astro L1-2 FGFR3 GFAP,61,1427,0.3125,1000
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 SLC17A7 IL15,56,1427,0,1000
scikit-learn,Coefficient of Variation,3.5,Inh L2-5 VIP SERPINF1,55,1427,0,1000
scikit-learn,Coefficient of Variation,3.5,Inh L2-4 SST FRZB,64,1427,0,1000
scikit-learn,Coefficient of Variation,3.5,Inh L3-5 SST ADGRG6,132,1427,0.285714,1000
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 THEMIS CRABP1,147,1427,0.833333,1000
scikit-learn,Coefficient of Variation,3.5,Exc L3-5 RORB FILIP1L,153,1427,0,1000
scikit-learn,Coefficient of Variation,3.5,Astro L1-6 FGFR3 SLC14A1,230,1427,0.9,1000
scikit-learn,Coefficient of Variation,3.5,Inh L4-6 PVALB SULF1,167,1427,0.135135,1000
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 VIP PCDH20,61,1427,0,1000
scikit-learn,Coefficient of Variation,3.5,Inh L1-3 PAX6 SYT6,29,1427,0,1000
scikit-learn,Coefficient of Variation,3.5,Exc L6 FEZF2 SCUBE1,52,1427,0,1000
scikit-learn,Coefficient of Variation,3.5,Inh L2-4 PVALB WFDC2,387,1427,0.833333,1000
scikit-learn,Coefficient of Variation,3.5,Endo L2-6 NOSTRIN,9,1427,0,1000
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 THEMIS C1QL3,1537,1427,0.976696,1000
scikit-learn,Coefficient of Variation,3.5,Inh L3-6 VIP HS3ST3A1,80,1427,0.416667,1000
scikit-learn,Coefficient of Variation,3.5,Inh L2-3 VIP CASC6,45,1427,0,1000
scikit-learn,Coefficient of Variation,3.5,Inh L1 SST CHRNA4,52,1427,0,1000
scikit-learn,Coefficient of Variation,3.5,Micro L1-3 TYROBP,63,1427,0.833333,1000
scikit-learn,Coefficient of Variation,3.5,OPC L1-6 PDGFRA,238,1427,1,1000
scikit-learn,Coefficient of Variation,3.5,Inh L4-6 SST GXYLT2,41,1427,0,1000
scikit-learn,Coefficient of Variation,3.5,Inh L1-3 SST CALB1,279,1427,0.801282,1000
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 PAX6 TNFAIP8L3,16,1427,0,1000
scikit-learn,Coefficient of Variation,3.5,Inh L1-3 VIP GGH,68,1427,0,1000
scikit-learn,Coefficient of Variation,3.5,Inh L4-5 PVALB MEPE,64,1427,0,1000
scikit-learn,Coefficient of Variation,3.5,Inh L1-4 VIP OPRM1,52,1427,0,1000
scikit-learn,Coefficient of Variation,3.5,Inh L5-6 GAD1 GLP1R,27,1427,0,1000
scikit-learn,Coefficient of Variation,3.5,Inh L1-4 VIP CHRNA6,25,1427,0,1000
scikit-learn,Coefficient of Variation,3.5,Inh L2-6 LAMP5 CA1,256,1427,0.987654,1000
scikit-learn,Coefficient of Variation,3.5,Exc L2-4 LINC00507 GLP2R,170,1427,0,1000
scikit-learn,Coefficient of Variation,3.5,Inh L1-4 LAMP5 LCP2,356,1427,0.971787,1000
scikit-learn,Coefficient of Variation,3.5,Inh L2-4 VIP SPAG17,33,1427,0,1000
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 VIP LBH,47,1427,0,1000
scikit-learn,Coefficient of Variation,3.5,Inh L1-3 VIP CHRM2,175,1427,0.232558,1000
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 SST BAGE2,108,1427,0,1000
scikit-learn,Coefficient of Variation,3.5,Inh L3-6 SST HPGD,60,1427,0,1000
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 LAMP5 DBP,21,1427,0,1000
scikit-learn,Coefficient of Variation,3.5,Exc L4-6 RORB C1R,160,1427,0,1000
scikit-learn,Coefficient of Variation,3.5,Exc L4-5 RORB FOLH1B,870,1427,0.936693,1000
scikit-learn,Coefficient of Variation,3.5,Exc L2-3 LINC00507 FREM3,2284,1427,0.945193,1000
scikit-learn,Coefficient of Variation,3.5,Inh L2-4 VIP CBLN1,67,1427,0,1000
scikit-learn,Coefficient of Variation,3.5,Exc L2 LAMP5 LTK,812,1427,0.926194,1000
scikit-learn,Coefficient of Variation,3.5,Inh L5-6 SST MIR548F2,80,1427,0,1000
scikit-learn,Coefficient of Variation,3.5,Exc L3-5 RORB COL22A1,160,1427,0.75,1000
scikit-learn,Coefficient of Variation,3.5,Exc L6 FEZF2 OR2T8,19,1427,0,1000
scikit-learn,Coefficient of Variation,3.5,Inh L1 SST NMBR,283,1427,0.958333,1000
scikit-learn,Coefficient of Variation,3.5,Exc L3-4 RORB CARM1P1,280,1427,0.823171,1000
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 VIP TSPAN12,42,1427,0,1000
scikit-learn,Coefficient of Variation,3.5,Inh L3-6 SST NPY,15,1427,0,1000
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 FEZF2 ABO,373,1427,0.969697,1000
scikit-learn,Coefficient of Variation,3.5,Exc L3-5 RORB ESR1,1428,1427,0.990237,1000
scikit-learn,Coefficient of Variation,3.5,Inh L1-4 VIP PENK,17,1427,0,1000
scikit-learn,Coefficient of Variation,3.5,Inh L5-6 SST NPM1P10,79,1427,0,1000
scikit-learn,Coefficient of Variation,3.5,Inh L5-6 SST KLHDC8A,63,1427,0.3125,1000
scikit-learn,Coefficient of Variation,3.5,Inh L1-3 VIP CCDC184,64,1427,0,1000
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 RORB TTC12,167,1427,0.526316,1000
scikit-learn,Coefficient of Variation,3.5,Inh L5-6 SST TH,27,1427,0,1000
scikit-learn,Coefficient of Variation,3.5,Inh L5-6 PVALB LGR5,52,1427,0,1000
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 THEMIS FGF10,78,1427,0,1000
scikit-learn,Coefficient of Variation,3.5,Inh L1-3 VIP ADAMTSL1,72,1427,0,1000
scikit-learn,Coefficient of Variation,3.5,Inh L4-5 SST STK32A,93,1427,0,1000
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 FEZF2 EFTUD1P1,314,1427,0.983051,1000
scikit-learn,Coefficient of Variation,3.5,Exc L3-5 RORB TWIST2,93,1427,0,1500
scikit-learn,Coefficient of Variation,3.5,Inh L4-6 SST B3GAT2,182,1427,0.125,1500
scikit-learn,Coefficient of Variation,3.5,Inh L2-5 VIP TYR,62,1427,0,1500
scikit-learn,Coefficient of Variation,3.5,Exc L4-6 RORB SEMA3E,777,1427,0.927152,1500
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 GAD1 MC4R,107,1427,0.595238,1500
scikit-learn,Coefficient of Variation,3.5,Oligo L1-6 OPALIN,313,1427,0.983871,1500
scikit-learn,Coefficient of Variation,3.5,Exc L4-6 FEZF2 IL26,344,1427,0.994065,1500
scikit-learn,Coefficient of Variation,3.5,Exc L4-5 RORB DAPK2,173,1427,0.232558,1500
scikit-learn,Coefficient of Variation,3.5,Exc L4-5 FEZF2 SCN4B,25,1427,0,1500
scikit-learn,Coefficient of Variation,3.5,Inh L2-5 PVALB SCUBE3,32,1427,0,1500
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 PAX6 CDH12,90,1427,0.657895,1500
scikit-learn,Coefficient of Variation,3.5,Inh L2-6 VIP QPCT,37,1427,0,1500
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 THEMIS DCSTAMP,53,1427,0,1500
scikit-learn,Coefficient of Variation,3.5,Astro L1-2 FGFR3 GFAP,61,1427,0.3125,1500
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 SLC17A7 IL15,56,1427,0,1500
scikit-learn,Coefficient of Variation,3.5,Inh L2-5 VIP SERPINF1,55,1427,0,1500
scikit-learn,Coefficient of Variation,3.5,Inh L2-4 SST FRZB,64,1427,0,1500
scikit-learn,Coefficient of Variation,3.5,Inh L3-5 SST ADGRG6,132,1427,0.285714,1500
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 THEMIS CRABP1,147,1427,0.833333,1500
scikit-learn,Coefficient of Variation,3.5,Exc L3-5 RORB FILIP1L,153,1427,0,1500
scikit-learn,Coefficient of Variation,3.5,Astro L1-6 FGFR3 SLC14A1,230,1427,0.9,1500
scikit-learn,Coefficient of Variation,3.5,Inh L4-6 PVALB SULF1,167,1427,0.135135,1500
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 VIP PCDH20,61,1427,0,1500
scikit-learn,Coefficient of Variation,3.5,Inh L1-3 PAX6 SYT6,29,1427,0,1500
scikit-learn,Coefficient of Variation,3.5,Exc L6 FEZF2 SCUBE1,52,1427,0,1500
scikit-learn,Coefficient of Variation,3.5,Inh L2-4 PVALB WFDC2,387,1427,0.839695,1500
scikit-learn,Coefficient of Variation,3.5,Endo L2-6 NOSTRIN,9,1427,0,1500
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 THEMIS C1QL3,1537,1427,0.976696,1500
scikit-learn,Coefficient of Variation,3.5,Inh L3-6 VIP HS3ST3A1,80,1427,0.416667,1500
scikit-learn,Coefficient of Variation,3.5,Inh L2-3 VIP CASC6,45,1427,0,1500
scikit-learn,Coefficient of Variation,3.5,Inh L1 SST CHRNA4,52,1427,0,1500
scikit-learn,Coefficient of Variation,3.5,Micro L1-3 TYROBP,63,1427,0.833333,1500
scikit-learn,Coefficient of Variation,3.5,OPC L1-6 PDGFRA,238,1427,1,1500
scikit-learn,Coefficient of Variation,3.5,Inh L4-6 SST GXYLT2,41,1427,0,1500
scikit-learn,Coefficient of Variation,3.5,Inh L1-3 SST CALB1,279,1427,0.769231,1500
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 PAX6 TNFAIP8L3,16,1427,0,1500
scikit-learn,Coefficient of Variation,3.5,Inh L1-3 VIP GGH,68,1427,0,1500
scikit-learn,Coefficient of Variation,3.5,Inh L4-5 PVALB MEPE,64,1427,0,1500
scikit-learn,Coefficient of Variation,3.5,Inh L1-4 VIP OPRM1,52,1427,0,1500
scikit-learn,Coefficient of Variation,3.5,Inh L5-6 GAD1 GLP1R,27,1427,0,1500
scikit-learn,Coefficient of Variation,3.5,Inh L1-4 VIP CHRNA6,25,1427,0,1500
scikit-learn,Coefficient of Variation,3.5,Inh L2-6 LAMP5 CA1,256,1427,0.987654,1500
scikit-learn,Coefficient of Variation,3.5,Exc L2-4 LINC00507 GLP2R,170,1427,0,1500
scikit-learn,Coefficient of Variation,3.5,Inh L1-4 LAMP5 LCP2,356,1427,0.971787,1500
scikit-learn,Coefficient of Variation,3.5,Inh L2-4 VIP SPAG17,33,1427,0,1500
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 VIP LBH,47,1427,0,1500
scikit-learn,Coefficient of Variation,3.5,Inh L1-3 VIP CHRM2,175,1427,0.232558,1500
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 SST BAGE2,108,1427,0,1500
scikit-learn,Coefficient of Variation,3.5,Inh L3-6 SST HPGD,60,1427,0,1500
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 LAMP5 DBP,21,1427,0,1500
scikit-learn,Coefficient of Variation,3.5,Exc L4-6 RORB C1R,160,1427,0,1500
scikit-learn,Coefficient of Variation,3.5,Exc L4-5 RORB FOLH1B,870,1427,0.941558,1500
scikit-learn,Coefficient of Variation,3.5,Exc L2-3 LINC00507 FREM3,2284,1427,0.945193,1500
scikit-learn,Coefficient of Variation,3.5,Inh L2-4 VIP CBLN1,67,1427,0,1500
scikit-learn,Coefficient of Variation,3.5,Exc L2 LAMP5 LTK,812,1427,0.924309,1500
scikit-learn,Coefficient of Variation,3.5,Inh L5-6 SST MIR548F2,80,1427,0,1500
scikit-learn,Coefficient of Variation,3.5,Exc L3-5 RORB COL22A1,160,1427,0.77381,1500
scikit-learn,Coefficient of Variation,3.5,Exc L6 FEZF2 OR2T8,19,1427,0,1500
scikit-learn,Coefficient of Variation,3.5,Inh L1 SST NMBR,283,1427,0.963115,1500
scikit-learn,Coefficient of Variation,3.5,Exc L3-4 RORB CARM1P1,280,1427,0.823171,1500
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 VIP TSPAN12,42,1427,0,1500
scikit-learn,Coefficient of Variation,3.5,Inh L3-6 SST NPY,15,1427,0,1500
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 FEZF2 ABO,373,1427,0.969697,1500
scikit-learn,Coefficient of Variation,3.5,Exc L3-5 RORB ESR1,1428,1427,0.990237,1500
scikit-learn,Coefficient of Variation,3.5,Inh L1-4 VIP PENK,17,1427,0,1500
scikit-learn,Coefficient of Variation,3.5,Inh L5-6 SST NPM1P10,79,1427,0,1500
scikit-learn,Coefficient of Variation,3.5,Inh L5-6 SST KLHDC8A,63,1427,0,1500
scikit-learn,Coefficient of Variation,3.5,Inh L1-3 VIP CCDC184,64,1427,0,1500
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 RORB TTC12,167,1427,0.526316,1500
scikit-learn,Coefficient of Variation,3.5,Inh L5-6 SST TH,27,1427,0,1500
scikit-learn,Coefficient of Variation,3.5,Inh L5-6 PVALB LGR5,52,1427,0,1500
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 THEMIS FGF10,78,1427,0,1500
scikit-learn,Coefficient of Variation,3.5,Inh L1-3 VIP ADAMTSL1,72,1427,0,1500
scikit-learn,Coefficient of Variation,3.5,Inh L4-5 SST STK32A,93,1427,0,1500
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 FEZF2 EFTUD1P1,314,1427,0.979381,1500
scikit-learn,Coefficient of Variation,3.5,Exc L3-5 RORB TWIST2,93,1427,0,2000
scikit-learn,Coefficient of Variation,3.5,Inh L4-6 SST B3GAT2,182,1427,0.227273,2000
scikit-learn,Coefficient of Variation,3.5,Inh L2-5 VIP TYR,62,1427,0,2000
scikit-learn,Coefficient of Variation,3.5,Exc L4-6 RORB SEMA3E,777,1427,0.922819,2000
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 GAD1 MC4R,107,1427,0.526316,2000
scikit-learn,Coefficient of Variation,3.5,Oligo L1-6 OPALIN,313,1427,0.983871,2000
scikit-learn,Coefficient of Variation,3.5,Exc L4-6 FEZF2 IL26,344,1427,0.994065,2000
scikit-learn,Coefficient of Variation,3.5,Exc L4-5 RORB DAPK2,173,1427,0.232558,2000
scikit-learn,Coefficient of Variation,3.5,Exc L4-5 FEZF2 SCN4B,25,1427,0,2000
scikit-learn,Coefficient of Variation,3.5,Inh L2-5 PVALB SCUBE3,32,1427,0,2000
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 PAX6 CDH12,90,1427,0.657895,2000
scikit-learn,Coefficient of Variation,3.5,Inh L2-6 VIP QPCT,37,1427,0,2000
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 THEMIS DCSTAMP,53,1427,0,2000
scikit-learn,Coefficient of Variation,3.5,Astro L1-2 FGFR3 GFAP,61,1427,0.3125,2000
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 SLC17A7 IL15,56,1427,0,2000
scikit-learn,Coefficient of Variation,3.5,Inh L2-5 VIP SERPINF1,55,1427,0,2000
scikit-learn,Coefficient of Variation,3.5,Inh L2-4 SST FRZB,64,1427,0,2000
scikit-learn,Coefficient of Variation,3.5,Inh L3-5 SST ADGRG6,132,1427,0.16129,2000
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 THEMIS CRABP1,147,1427,0.851064,2000
scikit-learn,Coefficient of Variation,3.5,Exc L3-5 RORB FILIP1L,153,1427,0,2000
scikit-learn,Coefficient of Variation,3.5,Astro L1-6 FGFR3 SLC14A1,230,1427,0.885827,2000
scikit-learn,Coefficient of Variation,3.5,Inh L4-6 PVALB SULF1,167,1427,0.135135,2000
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 VIP PCDH20,61,1427,0,2000
scikit-learn,Coefficient of Variation,3.5,Inh L1-3 PAX6 SYT6,29,1427,0,2000
scikit-learn,Coefficient of Variation,3.5,Exc L6 FEZF2 SCUBE1,52,1427,0,2000
scikit-learn,Coefficient of Variation,3.5,Inh L2-4 PVALB WFDC2,387,1427,0.839695,2000
scikit-learn,Coefficient of Variation,3.5,Endo L2-6 NOSTRIN,9,1427,0,2000
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 THEMIS C1QL3,1537,1427,0.976696,2000
scikit-learn,Coefficient of Variation,3.5,Inh L3-6 VIP HS3ST3A1,80,1427,0.416667,2000
scikit-learn,Coefficient of Variation,3.5,Inh L2-3 VIP CASC6,45,1427,0,2000
scikit-learn,Coefficient of Variation,3.5,Inh L1 SST CHRNA4,52,1427,0,2000
scikit-learn,Coefficient of Variation,3.5,Micro L1-3 TYROBP,63,1427,0.833333,2000
scikit-learn,Coefficient of Variation,3.5,OPC L1-6 PDGFRA,238,1427,1,2000
scikit-learn,Coefficient of Variation,3.5,Inh L4-6 SST GXYLT2,41,1427,0,2000
scikit-learn,Coefficient of Variation,3.5,Inh L1-3 SST CALB1,279,1427,0.769231,2000
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 PAX6 TNFAIP8L3,16,1427,0,2000
scikit-learn,Coefficient of Variation,3.5,Inh L1-3 VIP GGH,68,1427,0,2000
scikit-learn,Coefficient of Variation,3.5,Inh L4-5 PVALB MEPE,64,1427,0,2000
scikit-learn,Coefficient of Variation,3.5,Inh L1-4 VIP OPRM1,52,1427,0,2000
scikit-learn,Coefficient of Variation,3.5,Inh L5-6 GAD1 GLP1R,27,1427,0,2000
scikit-learn,Coefficient of Variation,3.5,Inh L1-4 VIP CHRNA6,25,1427,0,2000
scikit-learn,Coefficient of Variation,3.5,Inh L2-6 LAMP5 CA1,256,1427,0.987654,2000
scikit-learn,Coefficient of Variation,3.5,Exc L2-4 LINC00507 GLP2R,170,1427,0,2000
scikit-learn,Coefficient of Variation,3.5,Inh L1-4 LAMP5 LCP2,356,1427,0.971787,2000
scikit-learn,Coefficient of Variation,3.5,Inh L2-4 VIP SPAG17,33,1427,0,2000
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 VIP LBH,47,1427,0,2000
scikit-learn,Coefficient of Variation,3.5,Inh L1-3 VIP CHRM2,175,1427,0.232558,2000
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 SST BAGE2,108,1427,0,2000
scikit-learn,Coefficient of Variation,3.5,Inh L3-6 SST HPGD,60,1427,0,2000
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 LAMP5 DBP,21,1427,0,2000
scikit-learn,Coefficient of Variation,3.5,Exc L4-6 RORB C1R,160,1427,0,2000
scikit-learn,Coefficient of Variation,3.5,Exc L4-5 RORB FOLH1B,870,1427,0.941558,2000
scikit-learn,Coefficient of Variation,3.5,Exc L2-3 LINC00507 FREM3,2284,1427,0.945758,2000
scikit-learn,Coefficient of Variation,3.5,Inh L2-4 VIP CBLN1,67,1427,0,2000
scikit-learn,Coefficient of Variation,3.5,Exc L2 LAMP5 LTK,812,1427,0.922747,2000
scikit-learn,Coefficient of Variation,3.5,Inh L5-6 SST MIR548F2,80,1427,0,2000
scikit-learn,Coefficient of Variation,3.5,Exc L3-5 RORB COL22A1,160,1427,0.77381,2000
scikit-learn,Coefficient of Variation,3.5,Exc L6 FEZF2 OR2T8,19,1427,0,2000
scikit-learn,Coefficient of Variation,3.5,Inh L1 SST NMBR,283,1427,0.963115,2000
scikit-learn,Coefficient of Variation,3.5,Exc L3-4 RORB CARM1P1,280,1427,0.8125,2000
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 VIP TSPAN12,42,1427,0,2000
scikit-learn,Coefficient of Variation,3.5,Inh L3-6 SST NPY,15,1427,0,2000
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 FEZF2 ABO,373,1427,0.969697,2000
scikit-learn,Coefficient of Variation,3.5,Exc L3-5 RORB ESR1,1428,1427,0.990237,2000
scikit-learn,Coefficient of Variation,3.5,Inh L1-4 VIP PENK,17,1427,0,2000
scikit-learn,Coefficient of Variation,3.5,Inh L5-6 SST NPM1P10,79,1427,0,2000
scikit-learn,Coefficient of Variation,3.5,Inh L5-6 SST KLHDC8A,63,1427,0,2000
scikit-learn,Coefficient of Variation,3.5,Inh L1-3 VIP CCDC184,64,1427,0,2000
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 RORB TTC12,167,1427,0.526316,2000
scikit-learn,Coefficient of Variation,3.5,Inh L5-6 SST TH,27,1427,0,2000
scikit-learn,Coefficient of Variation,3.5,Inh L5-6 PVALB LGR5,52,1427,0,2000
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 THEMIS FGF10,78,1427,0,2000
scikit-learn,Coefficient of Variation,3.5,Inh L1-3 VIP ADAMTSL1,72,1427,0,2000
scikit-learn,Coefficient of Variation,3.5,Inh L4-5 SST STK32A,93,1427,0,2000
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 FEZF2 EFTUD1P1,314,1427,0.979381,2000
scikit-learn,Coefficient of Variation,3.5,Exc L3-5 RORB TWIST2,93,1427,0,500
scikit-learn,Coefficient of Variation,3.5,Inh L4-6 SST B3GAT2,182,1427,0.3125,500
scikit-learn,Coefficient of Variation,3.5,Inh L2-5 VIP TYR,62,1427,0,500
scikit-learn,Coefficient of Variation,3.5,Exc L4-6 RORB SEMA3E,777,1427,0.918367,500
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 GAD1 MC4R,107,1427,0.595238,500
scikit-learn,Coefficient of Variation,3.5,Oligo L1-6 OPALIN,313,1427,0.983871,500
scikit-learn,Coefficient of Variation,3.5,Exc L4-6 FEZF2 IL26,344,1427,0.994065,500
scikit-learn,Coefficient of Variation,3.5,Exc L4-5 RORB DAPK2,173,1427,0.128205,500
