Package,Cluster,Cluster Size,Pre-Processing Technique,Threshold,Features (Genes),TN,FP,FN,TP,F Beta,num_leaves,max_bin,min_data_in_leaf,lambda_l2,extra_trees,path_smooth
LightGBM,Exc L5-6 THEMIS FGF10,78,Coefficient of Variation,2.5,3048,3105,1,6,9,0.818182,31,255,500,0,FALSE,0
LightGBM,Inh L5-6 SST TH,27,Coefficient of Variation,2.5,3048,3115,1,0,5,0.862069,31,255,500,0,FALSE,0
LightGBM,Inh L4-5 PVALB MEPE,64,Coefficient of Variation,2.5,3048,3108,0,0,13,1,31,255,500,0,FALSE,0
LightGBM,Inh L2-6 LAMP5 CA1,256,Coefficient of Variation,2.5,3048,3070,0,0,51,1,31,255,500,0,FALSE,0
LightGBM,Exc L4-5 RORB DAPK2,173,Coefficient of Variation,2.5,3048,3084,3,4,30,0.903614,31,255,500,0,FALSE,0
LightGBM,Inh L4-5 SST STK32A,93,Coefficient of Variation,2.5,3048,3103,0,2,16,0.97561,31,255,500,0,FALSE,0
LightGBM,Inh L2-6 VIP QPCT,37,Coefficient of Variation,2.5,3048,3114,0,1,6,0.967742,31,255,500,0,FALSE,0
LightGBM,Inh L3-5 SST ADGRG6,132,Coefficient of Variation,2.5,3048,3095,0,1,25,0.992063,31,255,500,0,FALSE,0
LightGBM,Exc L3-5 RORB FILIP1L,153,Coefficient of Variation,2.5,3048,3085,6,5,25,0.811688,31,255,500,0,FALSE,0
LightGBM,Inh L5-6 SST NPM1P10,79,Coefficient of Variation,2.5,3048,3104,1,1,15,0.9375,31,255,500,0,FALSE,0
LightGBM,Exc L3-5 RORB ESR1,1428,Coefficient of Variation,2.5,3048,2832,4,3,282,0.986704,31,255,500,0,FALSE,0
LightGBM,Inh L4-6 SST GXYLT2,41,Coefficient of Variation,2.5,3048,3113,0,0,8,1,31,255,500,0,FALSE,0
LightGBM,Inh L1-3 VIP GGH,68,Coefficient of Variation,2.5,3048,3106,1,3,11,0.887097,31,255,500,0,FALSE,0
LightGBM,Inh L1 SST NMBR,283,Coefficient of Variation,2.5,3048,3061,3,0,57,0.959596,31,255,500,0,FALSE,0
LightGBM,Exc L5-6 FEZF2 EFTUD1P1,314,Coefficient of Variation,2.5,3048,3057,1,1,62,0.984127,31,255,500,0,FALSE,0
LightGBM,Inh L1-2 LAMP5 DBP,21,Coefficient of Variation,2.5,3048,3117,0,4,0,0,31,255,500,0,FALSE,0
LightGBM,Exc L6 FEZF2 SCUBE1,52,Coefficient of Variation,2.5,3048,3109,1,0,11,0.932203,31,255,500,0,FALSE,0
LightGBM,Inh L1-4 VIP PENK,17,Coefficient of Variation,2.5,3048,3117,0,3,1,0.625,31,255,500,0,FALSE,0
LightGBM,Inh L1-3 VIP CHRM2,175,Coefficient of Variation,2.5,3048,3082,4,4,31,0.885714,31,255,500,0,FALSE,0
LightGBM,Endo L2-6 NOSTRIN,9,Coefficient of Variation,2.5,3048,3119,0,2,0,0,31,255,500,0,FALSE,0
LightGBM,Inh L1-2 PAX6 TNFAIP8L3,16,Coefficient of Variation,2.5,3048,3118,0,2,1,0.714286,31,255,500,0,FALSE,0
LightGBM,Inh L2-5 VIP SERPINF1,55,Coefficient of Variation,2.5,3048,3110,0,0,11,1,31,255,500,0,FALSE,0
LightGBM,Exc L4-6 RORB C1R,160,Coefficient of Variation,2.5,3048,3084,5,3,29,0.863095,31,255,500,0,FALSE,0
LightGBM,Inh L1-3 VIP CCDC184,64,Coefficient of Variation,2.5,3048,3106,2,2,11,0.846154,31,255,500,0,FALSE,0
LightGBM,Inh L1-2 VIP PCDH20,61,Coefficient of Variation,2.5,3048,3108,1,1,11,0.916667,31,255,500,0,FALSE,0
LightGBM,Exc L4-5 FEZF2 SCN4B,25,Coefficient of Variation,2.5,3048,3116,0,1,4,0.952381,31,255,500,0,FALSE,0
LightGBM,Inh L5-6 GAD1 GLP1R,27,Coefficient of Variation,2.5,3048,3115,0,2,4,0.909091,31,255,500,0,FALSE,0
LightGBM,Inh L4-6 PVALB SULF1,167,Coefficient of Variation,2.5,3048,3082,5,5,29,0.852941,31,255,500,0,FALSE,0
LightGBM,Exc L4-5 RORB FOLH1B,870,Coefficient of Variation,2.5,3048,2936,11,5,169,0.94519,31,255,500,0,FALSE,0
LightGBM,Inh L1-2 GAD1 MC4R,107,Coefficient of Variation,2.5,3048,3097,3,1,20,0.884956,31,255,500,0,FALSE,0
LightGBM,Inh L1 SST CHRNA4,52,Coefficient of Variation,2.5,3048,3109,1,4,7,0.813953,31,255,500,0,FALSE,0
LightGBM,Inh L2-4 PVALB WFDC2,387,Coefficient of Variation,2.5,3048,3030,14,3,74,0.862471,31,255,500,0,FALSE,0
LightGBM,Oligo L1-6 OPALIN,313,Coefficient of Variation,2.5,3048,3057,1,1,62,0.984127,31,255,500,0,FALSE,0
LightGBM,Inh L1-3 VIP ADAMTSL1,72,Coefficient of Variation,2.5,3048,3105,2,1,13,0.878378,31,255,500,0,FALSE,0
LightGBM,Inh L1-3 SST CALB1,279,Coefficient of Variation,2.5,3048,3063,2,3,53,0.960145,31,255,500,0,FALSE,0
LightGBM,Exc L5-6 THEMIS DCSTAMP,53,Coefficient of Variation,2.5,3048,3110,1,2,8,0.869565,31,255,500,0,FALSE,0
LightGBM,Astro L1-2 FGFR3 GFAP,61,Coefficient of Variation,2.5,3048,3108,1,5,7,0.795455,31,255,500,0,FALSE,0
LightGBM,Astro L1-6 FGFR3 SLC14A1,230,Coefficient of Variation,2.5,3048,3069,6,1,45,0.9,31,255,500,0,FALSE,0
LightGBM,Exc L3-5 RORB COL22A1,160,Coefficient of Variation,2.5,3048,3086,3,0,32,0.930233,31,255,500,0,FALSE,0
LightGBM,Inh L3-6 SST NPY,15,Coefficient of Variation,2.5,3048,3118,0,1,2,0.909091,31,255,500,0,FALSE,0
LightGBM,Inh L3-6 SST HPGD,60,Coefficient of Variation,2.5,3048,3109,0,2,10,0.961538,31,255,500,0,FALSE,0
LightGBM,Exc L6 FEZF2 OR2T8,19,Coefficient of Variation,2.5,3048,3117,0,1,3,0.9375,31,255,500,0,FALSE,0
LightGBM,Inh L1-2 PAX6 CDH12,90,Coefficient of Variation,2.5,3048,3102,1,0,18,0.957447,31,255,500,0,FALSE,0
LightGBM,Exc L5-6 RORB TTC12,167,Coefficient of Variation,2.5,3048,3085,2,4,30,0.925926,31,255,500,0,FALSE,0
LightGBM,Exc L5-6 SLC17A7 IL15,56,Coefficient of Variation,2.5,3048,3109,1,2,9,0.882353,31,255,500,0,FALSE,0
LightGBM,Exc L3-4 RORB CARM1P1,280,Coefficient of Variation,2.5,3048,3063,2,9,47,0.93254,31,255,500,0,FALSE,0
LightGBM,Exc L5-6 FEZF2 ABO,373,Coefficient of Variation,2.5,3048,3045,1,0,75,0.989446,31,255,500,0,FALSE,0
LightGBM,Micro L1-3 TYROBP,63,Coefficient of Variation,2.5,3048,3107,1,1,12,0.923077,31,255,500,0,FALSE,0
LightGBM,Inh L1-2 VIP LBH,47,Coefficient of Variation,2.5,3048,3112,0,0,9,1,31,255,500,0,FALSE,0
LightGBM,Inh L1-2 SST BAGE2,108,Coefficient of Variation,2.5,3048,3099,1,1,20,0.952381,31,255,500,0,FALSE,0
LightGBM,Inh L5-6 SST KLHDC8A,63,Coefficient of Variation,2.5,3048,3108,0,2,11,0.964912,31,255,500,0,FALSE,0
LightGBM,Inh L3-6 VIP HS3ST3A1,80,Coefficient of Variation,2.5,3048,3104,1,1,15,0.9375,31,255,500,0,FALSE,0
LightGBM,Inh L1-3 PAX6 SYT6,29,Coefficient of Variation,2.5,3048,3115,0,1,5,0.961538,31,255,500,0,FALSE,0
LightGBM,Inh L5-6 SST MIR548F2,80,Coefficient of Variation,2.5,3048,3104,1,3,13,0.902778,31,255,500,0,FALSE,0
LightGBM,Exc L4-6 RORB SEMA3E,777,Coefficient of Variation,2.5,3048,2959,7,8,147,0.953307,31,255,500,0,FALSE,0
LightGBM,Inh L1-4 VIP OPRM1,52,Coefficient of Variation,2.5,3048,3109,2,0,10,0.862069,31,255,500,0,FALSE,0
LightGBM,OPC L1-6 PDGFRA,238,Coefficient of Variation,2.5,3048,3072,1,0,48,0.983607,31,255,500,0,FALSE,0
LightGBM,Inh L2-5 VIP TYR,62,Coefficient of Variation,2.5,3048,3108,0,0,13,1,31,255,500,0,FALSE,0
LightGBM,Exc L5-6 THEMIS C1QL3,1537,Coefficient of Variation,2.5,3048,2805,8,4,304,0.976864,31,255,500,0,FALSE,0
LightGBM,Inh L1-4 LAMP5 LCP2,356,Coefficient of Variation,2.5,3048,3048,2,24,47,0.88015,31,100,20,0,FALSE,0
LightGBM,Exc L2-3 LINC00507 FREM3,2284,Coefficient of Variation,2.5,3048,2325,339,33,424,0.604161,31,100,20,0,FALSE,0
LightGBM,Exc L2 LAMP5 LTK,812,Coefficient of Variation,2.5,3048,2946,13,62,100,0.814332,31,100,20,0,FALSE,0
LightGBM,Inh L5-6 PVALB LGR5,52,Coefficient of Variation,2.5,3048,3102,8,4,7,0.492958,31,100,20,0,FALSE,0
LightGBM,Inh L2-4 SST FRZB,64,Coefficient of Variation,2.5,3048,3101,7,10,3,0.283019,31,100,20,0,FALSE,0
LightGBM,Inh L2-3 VIP CASC6,45,Coefficient of Variation,2.5,3048,3101,11,6,3,0.230769,31,100,20,0,FALSE,0
LightGBM,Exc L3-5 RORB TWIST2,93,Coefficient of Variation,2.5,3048,3096,6,14,5,0.396825,31,100,20,0,FALSE,0
LightGBM,Inh L2-4 VIP CBLN1,67,Coefficient of Variation,2.5,3048,3100,8,5,8,0.519481,31,100,20,0,FALSE,0
LightGBM,Inh L1-4 VIP CHRNA6,25,Coefficient of Variation,2.5,3048,3102,14,1,4,0.25974,31,100,20,0,FALSE,0
LightGBM,Exc L2-4 LINC00507 GLP2R,170,Coefficient of Variation,2.5,3048,3073,14,15,19,0.572289,31,100,20,0,FALSE,0
LightGBM,Exc L5-6 THEMIS CRABP1,147,Coefficient of Variation,2.5,3048,3090,2,9,20,0.854701,31,100,20,0,FALSE,0
LightGBM,Exc L4-6 FEZF2 IL26,344,Coefficient of Variation,2.5,3048,3052,0,10,59,0.967213,31,100,20,0,FALSE,0
LightGBM,Inh L2-5 PVALB SCUBE3,32,Coefficient of Variation,2.5,3048,3114,1,1,5,0.833333,31,100,20,0,FALSE,0
LightGBM,Inh L4-6 SST B3GAT2,182,Coefficient of Variation,2.5,3048,3079,5,20,17,0.68,31,100,20,0,FALSE,0
LightGBM,Inh L1-2 VIP TSPAN12,42,Coefficient of Variation,2.5,3048,3105,8,2,6,0.46875,31,100,20,0,FALSE,0
LightGBM,Inh L2-4 VIP SPAG17,33,Coefficient of Variation,2.5,3048,3104,10,6,1,0.098039,31,100,20,0,FALSE,0
LightGBM,Exc L5-6 THEMIS FGF10,78,Coefficient of Variation,2.5,3048,3094,12,6,9,0.454545,31,100,20,0,FALSE,0
LightGBM,Inh L5-6 SST TH,27,Coefficient of Variation,2.5,3048,3103,13,4,1,0.081967,31,100,20,0,FALSE,0
LightGBM,Inh L4-5 PVALB MEPE,64,Coefficient of Variation,2.5,3048,3103,5,4,9,0.652174,31,100,20,0,FALSE,0
LightGBM,Inh L2-6 LAMP5 CA1,256,Coefficient of Variation,2.5,3048,3067,3,13,38,0.883721,31,100,20,0,FALSE,0
LightGBM,Exc L4-5 RORB DAPK2,173,Coefficient of Variation,2.5,3048,3067,20,15,19,0.5,31,100,20,0,FALSE,0
LightGBM,Inh L4-5 SST STK32A,93,Coefficient of Variation,2.5,3048,3100,3,3,15,0.833333,31,100,20,0,FALSE,0
LightGBM,Inh L2-6 VIP QPCT,37,Coefficient of Variation,2.5,3048,3105,9,3,4,0.338983,31,100,20,0,FALSE,0
LightGBM,Inh L3-5 SST ADGRG6,132,Coefficient of Variation,2.5,3048,3092,3,9,17,0.801887,31,100,20,0,FALSE,0
LightGBM,Exc L3-5 RORB FILIP1L,153,Coefficient of Variation,2.5,3048,3081,10,15,15,0.576923,31,100,20,0,FALSE,0
LightGBM,Inh L5-6 SST NPM1P10,79,Coefficient of Variation,2.5,3048,3099,6,6,10,0.625,31,100,20,0,FALSE,0
LightGBM,Exc L3-5 RORB ESR1,1428,Coefficient of Variation,2.5,3048,2830,6,30,255,0.959368,31,100,20,0,FALSE,0
LightGBM,Inh L4-6 SST GXYLT2,41,Coefficient of Variation,2.5,3048,3110,3,3,5,0.625,31,100,20,0,FALSE,0
LightGBM,Inh L1-3 VIP GGH,68,Coefficient of Variation,2.5,3048,3099,8,7,7,0.472973,31,100,20,0,FALSE,0
LightGBM,Inh L1 SST NMBR,283,Coefficient of Variation,2.5,3048,3062,2,19,38,0.875576,31,100,20,0,FALSE,0
LightGBM,Exc L5-6 FEZF2 EFTUD1P1,314,Coefficient of Variation,2.5,3048,3056,2,11,52,0.9319,31,100,20,0,FALSE,0
LightGBM,Inh L1-2 LAMP5 DBP,21,Coefficient of Variation,2.5,3048,3102,15,4,0,0,31,100,20,0,FALSE,0
LightGBM,Exc L6 FEZF2 SCUBE1,52,Coefficient of Variation,2.5,3048,3103,7,7,4,0.363636,31,100,20,0,FALSE,0
LightGBM,Inh L1-4 VIP PENK,17,Coefficient of Variation,2.5,3048,3108,9,3,1,0.113636,31,100,20,0,FALSE,0
LightGBM,Inh L1-3 VIP CHRM2,175,Coefficient of Variation,2.5,3048,3079,7,23,12,0.540541,31,100,20,0,FALSE,0
LightGBM,Endo L2-6 NOSTRIN,9,Coefficient of Variation,2.5,3048,3107,12,2,0,0,31,100,20,0,FALSE,0
LightGBM,Inh L1-2 PAX6 TNFAIP8L3,16,Coefficient of Variation,2.5,3048,3105,13,3,0,0,31,100,20,0,FALSE,0
LightGBM,Inh L2-5 VIP SERPINF1,55,Coefficient of Variation,2.5,3048,3106,4,8,3,0.384615,31,100,20,0,FALSE,0
LightGBM,Exc L4-6 RORB C1R,160,Coefficient of Variation,2.5,3048,3074,15,12,20,0.581395,31,100,20,0,FALSE,0
LightGBM,Inh L1-3 VIP CCDC184,64,Coefficient of Variation,2.5,3048,3096,12,8,5,0.308642,31,100,20,0,FALSE,0
LightGBM,Inh L1-2 VIP PCDH20,61,Coefficient of Variation,2.5,3048,3103,6,9,3,0.3125,31,100,20,0,FALSE,0
LightGBM,Exc L4-5 FEZF2 SCN4B,25,Coefficient of Variation,2.5,3048,3115,1,1,4,0.8,31,100,20,0,FALSE,0
LightGBM,Inh L5-6 GAD1 GLP1R,27,Coefficient of Variation,2.5,3048,3109,6,5,1,0.147059,31,100,20,0,FALSE,0
LightGBM,Inh L4-6 PVALB SULF1,167,Coefficient of Variation,2.5,3048,3077,10,20,14,0.538462,31,100,20,0,FALSE,0
LightGBM,Exc L4-5 RORB FOLH1B,870,Coefficient of Variation,2.5,3048,2934,13,42,132,0.875332,31,100,20,0,FALSE,0
LightGBM,Inh L1-2 GAD1 MC4R,107,Coefficient of Variation,2.5,3048,3094,6,12,9,0.555556,31,100,20,0,FALSE,0
LightGBM,Inh L1 SST CHRNA4,52,Coefficient of Variation,2.5,3048,3102,8,5,6,0.447761,31,100,20,0,FALSE,0
LightGBM,Inh L2-4 PVALB WFDC2,387,Coefficient of Variation,2.5,3048,3042,2,29,48,0.866426,31,100,20,0,FALSE,0
LightGBM,Oligo L1-6 OPALIN,313,Coefficient of Variation,2.5,3048,3057,1,4,59,0.973597,31,100,20,0,FALSE,0
LightGBM,Inh L1-3 VIP ADAMTSL1,72,Coefficient of Variation,2.5,3048,3103,4,6,8,0.645161,31,100,20,0,FALSE,0
LightGBM,Inh L1-3 SST CALB1,279,Coefficient of Variation,2.5,3048,3061,4,23,33,0.808824,31,100,20,0,FALSE,0
LightGBM,Exc L5-6 THEMIS DCSTAMP,53,Coefficient of Variation,2.5,3048,3107,4,6,4,0.47619,31,100,20,0,FALSE,0
LightGBM,Astro L1-2 FGFR3 GFAP,61,Coefficient of Variation,2.5,3048,3101,8,4,8,0.526316,31,100,20,0,FALSE,0
LightGBM,Astro L1-6 FGFR3 SLC14A1,230,Coefficient of Variation,2.5,3048,3073,2,18,28,0.843373,31,100,20,0,FALSE,0
LightGBM,Exc L3-5 RORB COL22A1,160,Coefficient of Variation,2.5,3048,3085,4,9,23,0.821429,31,100,20,0,FALSE,0
LightGBM,Inh L3-6 SST NPY,15,Coefficient of Variation,2.5,3048,3117,1,0,3,0.789474,31,100,20,0,FALSE,0
LightGBM,Inh L3-6 SST HPGD,60,Coefficient of Variation,2.5,3048,3103,6,6,6,0.5,31,100,20,0,FALSE,0
LightGBM,Exc L6 FEZF2 OR2T8,19,Coefficient of Variation,2.5,3048,3109,8,3,1,0.125,31,100,20,0,FALSE,0
LightGBM,Inh L1-2 PAX6 CDH12,90,Coefficient of Variation,2.5,3048,3095,8,4,14,0.660377,31,100,20,0,FALSE,0
LightGBM,Exc L5-6 RORB TTC12,167,Coefficient of Variation,2.5,3048,3073,14,11,23,0.631868,31,100,20,0,FALSE,0
LightGBM,Exc L5-6 SLC17A7 IL15,56,Coefficient of Variation,2.5,3048,3103,7,3,8,0.56338,31,100,20,0,FALSE,0
LightGBM,Exc L3-4 RORB CARM1P1,280,Coefficient of Variation,2.5,3048,3056,9,14,42,0.807692,31,100,20,0,FALSE,0
LightGBM,Exc L5-6 FEZF2 ABO,373,Coefficient of Variation,2.5,3048,3043,3,9,66,0.940171,31,100,20,0,FALSE,0
LightGBM,Micro L1-3 TYROBP,63,Coefficient of Variation,2.5,3048,3105,3,2,11,0.797101,31,100,20,0,FALSE,0
LightGBM,Inh L1-2 VIP LBH,47,Coefficient of Variation,2.5,3048,3102,10,8,1,0.09434,31,100,20,0,FALSE,0
LightGBM,Inh L1-2 SST BAGE2,108,Coefficient of Variation,2.5,3048,3089,11,9,12,0.530973,31,100,20,0,FALSE,0
LightGBM,Inh L5-6 SST KLHDC8A,63,Coefficient of Variation,2.5,3048,3103,5,8,5,0.471698,31,100,20,0,FALSE,0
LightGBM,Inh L3-6 VIP HS3ST3A1,80,Coefficient of Variation,2.5,3048,3095,10,9,7,0.416667,31,100,20,0,FALSE,0
LightGBM,Inh L1-3 PAX6 SYT6,29,Coefficient of Variation,2.5,3048,3113,2,2,4,0.666667,31,100,20,0,FALSE,0
LightGBM,Inh L5-6 SST MIR548F2,80,Coefficient of Variation,2.5,3048,3100,5,6,10,0.657895,31,100,20,0,FALSE,0
LightGBM,Exc L4-6 RORB SEMA3E,777,Coefficient of Variation,2.5,3048,2964,2,48,107,0.905245,31,100,20,0,FALSE,0
LightGBM,Inh L1-4 VIP OPRM1,52,Coefficient of Variation,2.5,3048,3102,9,8,2,0.185185,31,100,20,0,FALSE,0
LightGBM,OPC L1-6 PDGFRA,238,Coefficient of Variation,2.5,3048,3072,1,9,39,0.9375,31,100,20,0,FALSE,0
LightGBM,Inh L2-5 VIP TYR,62,Coefficient of Variation,2.5,3048,3104,4,8,5,0.510204,31,100,20,0,FALSE,0
LightGBM,Exc L5-6 THEMIS C1QL3,1537,Coefficient of Variation,2.5,3048,2801,12,56,252,0.923754,31,100,20,0,FALSE,0
LightGBM,Inh L1-4 LAMP5 LCP2,356,Coefficient of Variation,2.5,3048,3048,2,22,49,0.890909,31,1000,20,0,FALSE,0
LightGBM,Exc L2-3 LINC00507 FREM3,2284,Coefficient of Variation,2.5,3048,2431,233,27,430,0.691541,31,1000,20,0,FALSE,0
LightGBM,Exc L2 LAMP5 LTK,812,Coefficient of Variation,2.5,3048,2946,13,47,115,0.853116,31,1000,20,0,FALSE,0
LightGBM,Inh L5-6 PVALB LGR5,52,Coefficient of Variation,2.5,3048,3107,3,7,4,0.512821,31,1000,20,0,FALSE,0
LightGBM,Inh L2-4 SST FRZB,64,Coefficient of Variation,2.5,3048,3092,16,12,1,0.061728,31,1000,20,0,FALSE,0
LightGBM,Inh L2-3 VIP CASC6,45,Coefficient of Variation,2.5,3048,3093,19,8,1,0.05618,31,1000,20,0,FALSE,0
LightGBM,Exc L3-5 RORB TWIST2,93,Coefficient of Variation,2.5,3048,3094,8,15,4,0.298507,31,1000,20,0,FALSE,0
LightGBM,Inh L2-4 VIP CBLN1,67,Coefficient of Variation,2.5,3048,3093,15,10,3,0.176471,31,1000,20,0,FALSE,0
LightGBM,Inh L1-4 VIP CHRNA6,25,Coefficient of Variation,2.5,3048,3105,11,2,3,0.245902,31,1000,20,0,FALSE,0
LightGBM,Exc L2-4 LINC00507 GLP2R,170,Coefficient of Variation,2.5,3048,3076,11,16,18,0.6,31,1000,20,0,FALSE,0
LightGBM,Exc L5-6 THEMIS CRABP1,147,Coefficient of Variation,2.5,3048,3085,7,8,21,0.744681,31,1000,20,0,FALSE,0
LightGBM,Exc L4-6 FEZF2 IL26,344,Coefficient of Variation,2.5,3048,3049,3,9,60,0.934579,31,1000,20,0,FALSE,0
LightGBM,Inh L2-5 PVALB SCUBE3,32,Coefficient of Variation,2.5,3048,3114,1,1,5,0.833333,31,1000,20,0,FALSE,0
LightGBM,Inh L4-6 SST B3GAT2,182,Coefficient of Variation,2.5,3048,3079,5,26,11,0.544554,31,1000,20,0,FALSE,0
LightGBM,Inh L1-2 VIP TSPAN12,42,Coefficient of Variation,2.5,3048,3108,5,3,5,0.520833,31,1000,20,0,FALSE,0
LightGBM,Inh L2-4 VIP SPAG17,33,Coefficient of Variation,2.5,3048,3096,18,5,2,0.114943,31,1000,20,0,FALSE,0
LightGBM,Exc L5-6 THEMIS FGF10,78,Coefficient of Variation,2.5,3048,3098,8,6,9,0.542169,31,1000,20,0,FALSE,0
LightGBM,Inh L5-6 SST TH,27,Coefficient of Variation,2.5,3048,3105,11,3,2,0.175439,31,1000,20,0,FALSE,0
LightGBM,Inh L4-5 PVALB MEPE,64,Coefficient of Variation,2.5,3048,3103,5,4,9,0.652174,31,1000,20,0,FALSE,0
LightGBM,Inh L2-6 LAMP5 CA1,256,Coefficient of Variation,2.5,3048,3070,0,14,37,0.929648,31,1000,20,0,FALSE,0
LightGBM,Exc L4-5 RORB DAPK2,173,Coefficient of Variation,2.5,3048,3071,16,16,18,0.529412,31,1000,20,0,FALSE,0
LightGBM,Inh L4-5 SST STK32A,93,Coefficient of Variation,2.5,3048,3096,7,4,14,0.686275,31,1000,20,0,FALSE,0
LightGBM,Inh L2-6 VIP QPCT,37,Coefficient of Variation,2.5,3048,3106,8,4,3,0.294118,31,1000,20,0,FALSE,0
LightGBM,Inh L3-5 SST ADGRG6,132,Coefficient of Variation,2.5,3048,3088,7,8,18,0.714286,31,1000,20,0,FALSE,0
LightGBM,Exc L3-5 RORB FILIP1L,153,Coefficient of Variation,2.5,3048,3078,13,14,16,0.547945,31,1000,20,0,FALSE,0
LightGBM,Inh L5-6 SST NPM1P10,79,Coefficient of Variation,2.5,3048,3091,14,9,7,0.35,31,1000,20,0,FALSE,0
LightGBM,Exc L3-5 RORB ESR1,1428,Coefficient of Variation,2.5,3048,2827,9,22,263,0.957757,31,1000,20,0,FALSE,0
LightGBM,Inh L4-6 SST GXYLT2,41,Coefficient of Variation,2.5,3048,3098,15,2,6,0.326087,31,1000,20,0,FALSE,0
LightGBM,Inh L1-3 VIP GGH,68,Coefficient of Variation,2.5,3048,3102,5,7,7,0.564516,31,1000,20,0,FALSE,0
LightGBM,Inh L1 SST NMBR,283,Coefficient of Variation,2.5,3048,3064,0,12,45,0.949367,31,1000,20,0,FALSE,0
LightGBM,Exc L5-6 FEZF2 EFTUD1P1,314,Coefficient of Variation,2.5,3048,3058,0,13,50,0.95057,31,1000,20,0,FALSE,0
LightGBM,Inh L1-2 LAMP5 DBP,21,Coefficient of Variation,2.5,3048,3106,11,3,1,0.096154,31,1000,20,0,FALSE,0
LightGBM,Exc L6 FEZF2 SCUBE1,52,Coefficient of Variation,2.5,3048,3100,10,5,6,0.4,31,1000,20,0,FALSE,0
LightGBM,Inh L1-4 VIP PENK,17,Coefficient of Variation,2.5,3048,3110,7,4,0,0,31,1000,20,0,FALSE,0
LightGBM,Inh L1-3 VIP CHRM2,175,Coefficient of Variation,2.5,3048,3074,12,19,16,0.544218,31,1000,20,0,FALSE,0
LightGBM,Endo L2-6 NOSTRIN,9,Coefficient of Variation,2.5,3048,3117,2,2,0,0,31,1000,20,0,FALSE,0
LightGBM,Inh L1-2 PAX6 TNFAIP8L3,16,Coefficient of Variation,2.5,3048,3113,5,1,2,0.322581,31,1000,20,0,FALSE,0
LightGBM,Inh L2-5 VIP SERPINF1,55,Coefficient of Variation,2.5,3048,3106,4,9,2,0.285714,31,1000,20,0,FALSE,0
LightGBM,Exc L4-6 RORB C1R,160,Coefficient of Variation,2.5,3048,3074,15,9,23,0.625,31,1000,20,0,FALSE,0
LightGBM,Inh L1-3 VIP CCDC184,64,Coefficient of Variation,2.5,3048,3089,19,9,4,0.190476,31,1000,20,0,FALSE,0
LightGBM,Inh L1-2 VIP PCDH20,61,Coefficient of Variation,2.5,3048,3101,8,10,2,0.192308,31,1000,20,0,FALSE,0
LightGBM,Exc L4-5 FEZF2 SCN4B,25,Coefficient of Variation,2.5,3048,3114,2,5,0,0,31,1000,20,0,FALSE,0
LightGBM,Inh L5-6 GAD1 GLP1R,27,Coefficient of Variation,2.5,3048,3102,13,5,1,0.080645,31,1000,20,0,FALSE,0
LightGBM,Inh L4-6 PVALB SULF1,167,Coefficient of Variation,2.5,3048,3067,20,18,16,0.449438,31,1000,20,0,FALSE,0
LightGBM,Exc L4-5 RORB FOLH1B,870,Coefficient of Variation,2.5,3048,2933,14,28,146,0.896806,31,1000,20,0,FALSE,0
LightGBM,Inh L1-2 GAD1 MC4R,107,Coefficient of Variation,2.5,3048,3094,6,10,11,0.617978,31,1000,20,0,FALSE,0
LightGBM,Inh L1 SST CHRNA4,52,Coefficient of Variation,2.5,3048,3106,4,7,4,0.465116,31,1000,20,0,FALSE,0
LightGBM,Inh L2-4 PVALB WFDC2,387,Coefficient of Variation,2.5,3048,3032,12,31,46,0.744337,31,1000,20,0,FALSE,0
LightGBM,Oligo L1-6 OPALIN,313,Coefficient of Variation,2.5,3048,3058,0,13,50,0.95057,31,1000,20,0,FALSE,0
LightGBM,Inh L1-3 VIP ADAMTSL1,72,Coefficient of Variation,2.5,3048,3102,5,5,9,0.642857,31,1000,20,0,FALSE,0
LightGBM,Inh L1-3 SST CALB1,279,Coefficient of Variation,2.5,3048,3052,13,23,33,0.6875,31,1000,20,0,FALSE,0
LightGBM,Exc L5-6 THEMIS DCSTAMP,53,Coefficient of Variation,2.5,3048,3111,0,5,5,0.833333,31,1000,20,0,FALSE,0
LightGBM,Astro L1-2 FGFR3 GFAP,61,Coefficient of Variation,2.5,3048,3099,10,4,8,0.47619,31,1000,20,0,FALSE,0
LightGBM,Astro L1-6 FGFR3 SLC14A1,230,Coefficient of Variation,2.5,3048,3071,4,11,35,0.866337,31,1000,20,0,FALSE,0
LightGBM,Exc L3-5 RORB COL22A1,160,Coefficient of Variation,2.5,3048,3080,9,6,26,0.755814,31,1000,20,0,FALSE,0
LightGBM,Inh L3-6 SST NPY,15,Coefficient of Variation,2.5,3048,3118,0,3,0,0,31,1000,20,0,FALSE,0
LightGBM,Inh L3-6 SST HPGD,60,Coefficient of Variation,2.5,3048,3099,10,3,9,0.511364,31,1000,20,0,FALSE,0
LightGBM,Exc L6 FEZF2 OR2T8,19,Coefficient of Variation,2.5,3048,3115,2,4,0,0,31,1000,20,0,FALSE,0
LightGBM,Inh L1-2 PAX6 CDH12,90,Coefficient of Variation,2.5,3048,3097,6,5,13,0.691489,31,1000,20,0,FALSE,0
LightGBM,Exc L5-6 RORB TTC12,167,Coefficient of Variation,2.5,3048,3082,5,10,24,0.8,31,1000,20,0,FALSE,0
