Package,Pre-Processing Technique,Threshold,Cluster,Cluster Size,Features (Genes),Fbeta,n_estimators
scikit-learn,Coefficient of Variation,2.5,Exc L5-6 THEMIS C1QL3,1537,3049,0.966921,2000
scikit-learn,Coefficient of Variation,2.5,Inh L1-4 LAMP5 LCP2,356,3049,0.985915,500
scikit-learn,Coefficient of Variation,2.5,Exc L2-3 LINC00507 FREM3,2284,3049,0.901969,500
scikit-learn,Coefficient of Variation,2.5,Exc L2 LAMP5 LTK,812,3049,0.877724,500
scikit-learn,Coefficient of Variation,2.5,Inh L5-6 PVALB LGR5,52,3049,1,500
scikit-learn,Coefficient of Variation,2.5,Inh L2-4 SST FRZB,64,3049,0.6,500
scikit-learn,Coefficient of Variation,2.5,Inh L2-3 VIP CASC6,45,3049,1,500
scikit-learn,Coefficient of Variation,2.5,Exc L3-5 RORB TWIST2,93,3049,0,500
scikit-learn,Coefficient of Variation,2.5,Inh L2-4 VIP CBLN1,67,3049,0.943396,500
scikit-learn,Coefficient of Variation,2.5,Inh L1-4 VIP CHRNA6,25,3049,1,500
scikit-learn,Coefficient of Variation,2.5,Exc L2-4 LINC00507 GLP2R,170,3049,0.4,500
scikit-learn,Coefficient of Variation,2.5,Exc L5-6 THEMIS CRABP1,147,3049,0.828402,500
scikit-learn,Coefficient of Variation,2.5,Exc L4-6 FEZF2 IL26,344,3049,1,500
scikit-learn,Coefficient of Variation,2.5,Inh L2-5 PVALB SCUBE3,32,3049,1,500
scikit-learn,Coefficient of Variation,2.5,Inh L4-6 SST B3GAT2,182,3049,0.861244,500
scikit-learn,Coefficient of Variation,2.5,Inh L1-2 VIP TSPAN12,42,3049,0.972222,500
scikit-learn,Coefficient of Variation,2.5,Inh L2-4 VIP SPAG17,33,3049,0.789474,500
scikit-learn,Coefficient of Variation,2.5,Exc L5-6 THEMIS FGF10,78,3049,0.784314,500
scikit-learn,Coefficient of Variation,2.5,Inh L5-6 SST TH,27,3049,1,500
scikit-learn,Coefficient of Variation,2.5,Inh L4-5 PVALB MEPE,64,3049,0.757576,500
scikit-learn,Coefficient of Variation,2.5,Inh L2-6 LAMP5 CA1,256,3049,1,500
scikit-learn,Coefficient of Variation,2.5,Exc L4-5 RORB DAPK2,173,3049,0.877193,500
scikit-learn,Coefficient of Variation,2.5,Inh L4-5 SST STK32A,93,3049,0.944444,500
scikit-learn,Coefficient of Variation,2.5,Inh L2-6 VIP QPCT,37,3049,0.925926,500
scikit-learn,Coefficient of Variation,2.5,Inh L3-5 SST ADGRG6,132,3049,0.921053,500
scikit-learn,Coefficient of Variation,2.5,Exc L3-5 RORB FILIP1L,153,3049,0.744681,500
scikit-learn,Coefficient of Variation,2.5,Inh L5-6 SST NPM1P10,79,3049,0.852273,500
scikit-learn,Coefficient of Variation,2.5,Exc L3-5 RORB ESR1,1428,3049,0.943522,500
scikit-learn,Coefficient of Variation,2.5,Inh L4-6 SST GXYLT2,41,3049,0.833333,500
scikit-learn,Coefficient of Variation,2.5,Inh L1-3 VIP GGH,68,3049,0.735294,500
scikit-learn,Coefficient of Variation,2.5,Inh L1 SST NMBR,283,3049,0.92233,500
scikit-learn,Coefficient of Variation,2.5,Exc L5-6 FEZF2 EFTUD1P1,314,3049,0.959752,500
scikit-learn,Coefficient of Variation,2.5,Inh L1-2 LAMP5 DBP,21,3049,0,500
scikit-learn,Coefficient of Variation,2.5,Exc L6 FEZF2 SCUBE1,52,3049,0.820896,500
scikit-learn,Coefficient of Variation,2.5,Inh L1-4 VIP PENK,17,3049,0.625,500
scikit-learn,Coefficient of Variation,2.5,Inh L1-3 VIP CHRM2,175,3049,0.627451,500
scikit-learn,Coefficient of Variation,2.5,Endo L2-6 NOSTRIN,9,3049,1,500
scikit-learn,Coefficient of Variation,2.5,Inh L1-2 PAX6 TNFAIP8L3,16,3049,0.909091,500
scikit-learn,Coefficient of Variation,2.5,Inh L2-5 VIP SERPINF1,55,3049,1,500
scikit-learn,Coefficient of Variation,2.5,Exc L4-6 RORB C1R,160,3049,0.887097,500
scikit-learn,Coefficient of Variation,2.5,Inh L1-3 VIP CCDC184,64,3049,0.606061,500
scikit-learn,Coefficient of Variation,2.5,Inh L1-2 VIP PCDH20,61,3049,0.9375,500
scikit-learn,Coefficient of Variation,2.5,Exc L4-5 FEZF2 SCN4B,25,3049,0.952381,500
scikit-learn,Coefficient of Variation,2.5,Inh L5-6 GAD1 GLP1R,27,3049,1,500
scikit-learn,Coefficient of Variation,2.5,Inh L4-6 PVALB SULF1,167,3049,0.873494,500
scikit-learn,Coefficient of Variation,2.5,Exc L4-5 RORB FOLH1B,870,3049,0.924036,500
scikit-learn,Coefficient of Variation,2.5,Inh L1-2 GAD1 MC4R,107,3049,0.867769,500
scikit-learn,Coefficient of Variation,2.5,Inh L1 SST CHRNA4,52,3049,0.740741,500
scikit-learn,Coefficient of Variation,2.5,Inh L2-4 PVALB WFDC2,387,3049,0.783505,500
scikit-learn,Coefficient of Variation,2.5,Oligo L1-6 OPALIN,313,3049,0.984127,500
scikit-learn,Coefficient of Variation,2.5,Inh L1-3 VIP ADAMTSL1,72,3049,0.878378,500
scikit-learn,Coefficient of Variation,2.5,Inh L1-3 SST CALB1,279,3049,0.848765,500
scikit-learn,Coefficient of Variation,2.5,Exc L5-6 THEMIS DCSTAMP,53,3049,0.921053,500
scikit-learn,Coefficient of Variation,2.5,Astro L1-2 FGFR3 GFAP,61,3049,0.625,500
scikit-learn,Coefficient of Variation,2.5,Astro L1-6 FGFR3 SLC14A1,230,3049,0.851852,500
scikit-learn,Coefficient of Variation,2.5,Exc L3-5 RORB COL22A1,160,3049,0.945122,500
scikit-learn,Coefficient of Variation,2.5,Inh L3-6 SST NPY,15,3049,0,500
scikit-learn,Coefficient of Variation,2.5,Inh L3-6 SST HPGD,60,3049,0.909091,500
scikit-learn,Coefficient of Variation,2.5,Exc L6 FEZF2 OR2T8,19,3049,0.625,500
scikit-learn,Coefficient of Variation,2.5,Inh L1-2 PAX6 CDH12,90,3049,0.882353,500
scikit-learn,Coefficient of Variation,2.5,Exc L5-6 RORB TTC12,167,3049,0.91954,500
scikit-learn,Coefficient of Variation,2.5,Exc L5-6 SLC17A7 IL15,56,3049,0.813953,500
scikit-learn,Coefficient of Variation,2.5,Exc L3-4 RORB CARM1P1,280,3049,0.901639,500
scikit-learn,Coefficient of Variation,2.5,Exc L5-6 FEZF2 ABO,373,3049,0.989446,500
scikit-learn,Coefficient of Variation,2.5,Micro L1-3 TYROBP,63,3049,0.983607,500
scikit-learn,Coefficient of Variation,2.5,Inh L1-2 VIP LBH,47,3049,0.945946,500
scikit-learn,Coefficient of Variation,2.5,Inh L1-2 SST BAGE2,108,3049,0.917431,500
scikit-learn,Coefficient of Variation,2.5,Inh L5-6 SST KLHDC8A,63,3049,0.964912,500
scikit-learn,Coefficient of Variation,2.5,Inh L3-6 VIP HS3ST3A1,80,3049,0.833333,500
scikit-learn,Coefficient of Variation,2.5,Inh L1-3 PAX6 SYT6,29,3049,0.909091,500
scikit-learn,Coefficient of Variation,2.5,Inh L5-6 SST MIR548F2,80,3049,0.892857,500
scikit-learn,Coefficient of Variation,2.5,Exc L4-6 RORB SEMA3E,777,3049,0.876663,500
scikit-learn,Coefficient of Variation,2.5,Inh L1-4 VIP OPRM1,52,3049,0.740741,500
scikit-learn,Coefficient of Variation,2.5,OPC L1-6 PDGFRA,238,3049,0.983607,500
scikit-learn,Coefficient of Variation,2.5,Inh L2-5 VIP TYR,62,3049,1,500
scikit-learn,Coefficient of Variation,2.5,Exc L5-6 THEMIS C1QL3,1537,3049,0.966921,500
scikit-learn,Coefficient of Variation,3.5,Inh L1-4 LAMP5 LCP2,356,1427,0.964187,1000
scikit-learn,Coefficient of Variation,3.5,Exc L2-3 LINC00507 FREM3,2284,1427,0.903421,1000
scikit-learn,Coefficient of Variation,3.5,Exc L2 LAMP5 LTK,812,1427,0.886308,1000
scikit-learn,Coefficient of Variation,3.5,Inh L5-6 PVALB LGR5,52,1427,0.980392,1000
scikit-learn,Coefficient of Variation,3.5,Inh L2-4 SST FRZB,64,1427,0.6,1000
scikit-learn,Coefficient of Variation,3.5,Inh L2-3 VIP CASC6,45,1427,0.918367,1000
scikit-learn,Coefficient of Variation,3.5,Exc L3-5 RORB TWIST2,93,1427,0,1000
scikit-learn,Coefficient of Variation,3.5,Inh L2-4 VIP CBLN1,67,1427,0.877193,1000
scikit-learn,Coefficient of Variation,3.5,Inh L1-4 VIP CHRNA6,25,1427,0.952381,1000
scikit-learn,Coefficient of Variation,3.5,Exc L2-4 LINC00507 GLP2R,170,1427,0.462963,1000
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 THEMIS CRABP1,147,1427,0.859873,1000
scikit-learn,Coefficient of Variation,3.5,Exc L4-6 FEZF2 IL26,344,1427,1,1000
scikit-learn,Coefficient of Variation,3.5,Inh L2-5 PVALB SCUBE3,32,1427,1,1000
scikit-learn,Coefficient of Variation,3.5,Inh L4-6 SST B3GAT2,182,1427,0.885167,1000
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 VIP TSPAN12,42,1427,0.972222,1000
scikit-learn,Coefficient of Variation,3.5,Inh L2-4 VIP SPAG17,33,1427,0.789474,1000
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 THEMIS FGF10,78,1427,0.818182,1000
scikit-learn,Coefficient of Variation,3.5,Inh L5-6 SST TH,27,1427,1,1000
scikit-learn,Coefficient of Variation,3.5,Inh L4-5 PVALB MEPE,64,1427,0.689655,1000
scikit-learn,Coefficient of Variation,3.5,Inh L2-6 LAMP5 CA1,256,1427,1,1000
scikit-learn,Coefficient of Variation,3.5,Exc L4-5 RORB DAPK2,173,1427,0.863636,1000
scikit-learn,Coefficient of Variation,3.5,Inh L4-5 SST STK32A,93,1427,0.97561,1000
scikit-learn,Coefficient of Variation,3.5,Inh L2-6 VIP QPCT,37,1427,0.925926,1000
scikit-learn,Coefficient of Variation,3.5,Inh L3-5 SST ADGRG6,132,1427,0.909091,1000
scikit-learn,Coefficient of Variation,3.5,Exc L3-5 RORB FILIP1L,153,1427,0.744681,1000
scikit-learn,Coefficient of Variation,3.5,Inh L5-6 SST NPM1P10,79,1427,0.892857,1000
scikit-learn,Coefficient of Variation,3.5,Exc L3-5 RORB ESR1,1428,1427,0.946036,1000
scikit-learn,Coefficient of Variation,3.5,Inh L4-6 SST GXYLT2,41,1427,0.972222,1000
scikit-learn,Coefficient of Variation,3.5,Inh L1-3 VIP GGH,68,1427,0.833333,1000
scikit-learn,Coefficient of Variation,3.5,Inh L1 SST NMBR,283,1427,0.955631,1000
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 FEZF2 EFTUD1P1,314,1427,0.959752,1000
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 LAMP5 DBP,21,1427,0,1000
scikit-learn,Coefficient of Variation,3.5,Exc L6 FEZF2 SCUBE1,52,1427,0.932203,1000
scikit-learn,Coefficient of Variation,3.5,Inh L1-4 VIP PENK,17,1427,0.625,1000
scikit-learn,Coefficient of Variation,3.5,Inh L1-3 VIP CHRM2,175,1427,0.668016,1000
scikit-learn,Coefficient of Variation,3.5,Endo L2-6 NOSTRIN,9,1427,1,1000
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 PAX6 TNFAIP8L3,16,1427,0.909091,1000
scikit-learn,Coefficient of Variation,3.5,Inh L2-5 VIP SERPINF1,55,1427,0.980392,1000
scikit-learn,Coefficient of Variation,3.5,Exc L4-6 RORB C1R,160,1427,0.859375,1000
scikit-learn,Coefficient of Variation,3.5,Inh L1-3 VIP CCDC184,64,1427,0.757576,1000
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 VIP PCDH20,61,1427,0.9375,1000
scikit-learn,Coefficient of Variation,3.5,Exc L4-5 FEZF2 SCN4B,25,1427,0.952381,1000
scikit-learn,Coefficient of Variation,3.5,Inh L5-6 GAD1 GLP1R,27,1427,1,1000
scikit-learn,Coefficient of Variation,3.5,Inh L4-6 PVALB SULF1,167,1427,0.791139,1000
scikit-learn,Coefficient of Variation,3.5,Exc L4-5 RORB FOLH1B,870,1427,0.938202,1000
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 GAD1 MC4R,107,1427,0.897436,1000
scikit-learn,Coefficient of Variation,3.5,Inh L1 SST CHRNA4,52,1427,0.897436,1000
scikit-learn,Coefficient of Variation,3.5,Inh L2-4 PVALB WFDC2,387,1427,0.758483,1000
scikit-learn,Coefficient of Variation,3.5,Oligo L1-6 OPALIN,313,1427,0.984127,1000
scikit-learn,Coefficient of Variation,3.5,Inh L1-3 VIP ADAMTSL1,72,1427,0.897436,1000
scikit-learn,Coefficient of Variation,3.5,Inh L1-3 SST CALB1,279,1427,0.88141,1000
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 THEMIS DCSTAMP,53,1427,0.921053,1000
scikit-learn,Coefficient of Variation,3.5,Astro L1-2 FGFR3 GFAP,61,1427,0.5,1000
scikit-learn,Coefficient of Variation,3.5,Astro L1-6 FGFR3 SLC14A1,230,1427,0.839416,1000
scikit-learn,Coefficient of Variation,3.5,Exc L3-5 RORB COL22A1,160,1427,0.880682,1000
scikit-learn,Coefficient of Variation,3.5,Inh L3-6 SST NPY,15,1427,0.714286,1000
scikit-learn,Coefficient of Variation,3.5,Inh L3-6 SST HPGD,60,1427,0.9375,1000
scikit-learn,Coefficient of Variation,3.5,Exc L6 FEZF2 OR2T8,19,1427,0.625,1000
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 PAX6 CDH12,90,1427,0.882353,1000
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 RORB TTC12,167,1427,0.890805,1000
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 SLC17A7 IL15,56,1427,0.882353,1000
scikit-learn,Coefficient of Variation,3.5,Exc L3-4 RORB CARM1P1,280,1427,0.901639,1000
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 FEZF2 ABO,373,1427,0.989446,1000
scikit-learn,Coefficient of Variation,3.5,Micro L1-3 TYROBP,63,1427,0.923077,1000
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 VIP LBH,47,1427,0.97561,1000
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 SST BAGE2,108,1427,0.952381,1000
scikit-learn,Coefficient of Variation,3.5,Inh L5-6 SST KLHDC8A,63,1427,0.983607,1000
scikit-learn,Coefficient of Variation,3.5,Inh L3-6 VIP HS3ST3A1,80,1427,0.869565,1000
scikit-learn,Coefficient of Variation,3.5,Inh L1-3 PAX6 SYT6,29,1427,0.961538,1000
scikit-learn,Coefficient of Variation,3.5,Inh L5-6 SST MIR548F2,80,1427,0.865385,1000
scikit-learn,Coefficient of Variation,3.5,Exc L4-6 RORB SEMA3E,777,1427,0.882709,1000
scikit-learn,Coefficient of Variation,3.5,Inh L1-4 VIP OPRM1,52,1427,0.740741,1000
scikit-learn,Coefficient of Variation,3.5,OPC L1-6 PDGFRA,238,1427,0.983607,1000
scikit-learn,Coefficient of Variation,3.5,Inh L2-5 VIP TYR,62,1427,1,1000
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 THEMIS C1QL3,1537,1427,0.966921,1000
scikit-learn,Coefficient of Variation,3.5,Inh L1-4 LAMP5 LCP2,356,1427,0.964187,1500
scikit-learn,Coefficient of Variation,3.5,Exc L2-3 LINC00507 FREM3,2284,1427,0.903421,1500
scikit-learn,Coefficient of Variation,3.5,Exc L2 LAMP5 LTK,812,1427,0.896806,1500
scikit-learn,Coefficient of Variation,3.5,Inh L5-6 PVALB LGR5,52,1427,0.980392,1500
scikit-learn,Coefficient of Variation,3.5,Inh L2-4 SST FRZB,64,1427,0.47619,1500
scikit-learn,Coefficient of Variation,3.5,Inh L2-3 VIP CASC6,45,1427,0.918367,1500
scikit-learn,Coefficient of Variation,3.5,Exc L3-5 RORB TWIST2,93,1427,0,1500
scikit-learn,Coefficient of Variation,3.5,Inh L2-4 VIP CBLN1,67,1427,0.877193,1500
scikit-learn,Coefficient of Variation,3.5,Inh L1-4 VIP CHRNA6,25,1427,0.952381,1500
scikit-learn,Coefficient of Variation,3.5,Exc L2-4 LINC00507 GLP2R,170,1427,0.564516,1500
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 THEMIS CRABP1,147,1427,0.859873,1500
scikit-learn,Coefficient of Variation,3.5,Exc L4-6 FEZF2 IL26,344,1427,1,1500
scikit-learn,Coefficient of Variation,3.5,Inh L2-5 PVALB SCUBE3,32,1427,1,1500
scikit-learn,Coefficient of Variation,3.5,Inh L4-6 SST B3GAT2,182,1427,0.852535,1500
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 VIP TSPAN12,42,1427,0.972222,1500
scikit-learn,Coefficient of Variation,3.5,Inh L2-4 VIP SPAG17,33,1427,0.789474,1500
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 THEMIS FGF10,78,1427,0.818182,1500
scikit-learn,Coefficient of Variation,3.5,Inh L5-6 SST TH,27,1427,1,1500
scikit-learn,Coefficient of Variation,3.5,Inh L4-5 PVALB MEPE,64,1427,0.689655,1500
scikit-learn,Coefficient of Variation,3.5,Inh L2-6 LAMP5 CA1,256,1427,1,1500
scikit-learn,Coefficient of Variation,3.5,Exc L4-5 RORB DAPK2,173,1427,0.877193,1500
scikit-learn,Coefficient of Variation,3.5,Inh L4-5 SST STK32A,93,1427,0.97561,1500
scikit-learn,Coefficient of Variation,3.5,Inh L2-6 VIP QPCT,37,1427,0.925926,1500
scikit-learn,Coefficient of Variation,3.5,Inh L3-5 SST ADGRG6,132,1427,0.909091,1500
scikit-learn,Coefficient of Variation,3.5,Exc L3-5 RORB FILIP1L,153,1427,0.765306,1500
scikit-learn,Coefficient of Variation,3.5,Inh L5-6 SST NPM1P10,79,1427,0.892857,1500
scikit-learn,Coefficient of Variation,3.5,Exc L3-5 RORB ESR1,1428,1427,0.948564,1500
scikit-learn,Coefficient of Variation,3.5,Inh L4-6 SST GXYLT2,41,1427,0.9375,1500
scikit-learn,Coefficient of Variation,3.5,Inh L1-3 VIP GGH,68,1427,0.833333,1500
scikit-learn,Coefficient of Variation,3.5,Inh L1 SST NMBR,283,1427,0.955631,1500
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 FEZF2 EFTUD1P1,314,1427,0.956113,1500
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 LAMP5 DBP,21,1427,0,1500
scikit-learn,Coefficient of Variation,3.5,Exc L6 FEZF2 SCUBE1,52,1427,0.932203,1500
scikit-learn,Coefficient of Variation,3.5,Inh L1-4 VIP PENK,17,1427,0.625,1500
scikit-learn,Coefficient of Variation,3.5,Inh L1-3 VIP CHRM2,175,1427,0.658436,1500
scikit-learn,Coefficient of Variation,3.5,Endo L2-6 NOSTRIN,9,1427,1,1500
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 PAX6 TNFAIP8L3,16,1427,0.909091,1500
scikit-learn,Coefficient of Variation,3.5,Inh L2-5 VIP SERPINF1,55,1427,0.980392,1500
scikit-learn,Coefficient of Variation,3.5,Exc L4-6 RORB C1R,160,1427,0.859375,1500
scikit-learn,Coefficient of Variation,3.5,Inh L1-3 VIP CCDC184,64,1427,0.757576,1500
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 VIP PCDH20,61,1427,0.9375,1500
scikit-learn,Coefficient of Variation,3.5,Exc L4-5 FEZF2 SCN4B,25,1427,0.952381,1500
scikit-learn,Coefficient of Variation,3.5,Inh L5-6 GAD1 GLP1R,27,1427,1,1500
scikit-learn,Coefficient of Variation,3.5,Inh L4-6 PVALB SULF1,167,1427,0.802469,1500
scikit-learn,Coefficient of Variation,3.5,Exc L4-5 RORB FOLH1B,870,1427,0.938202,1500
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 GAD1 MC4R,107,1427,0.897436,1500
scikit-learn,Coefficient of Variation,3.5,Inh L1 SST CHRNA4,52,1427,0.897436,1500
scikit-learn,Coefficient of Variation,3.5,Inh L2-4 PVALB WFDC2,387,1427,0.764588,1500
scikit-learn,Coefficient of Variation,3.5,Oligo L1-6 OPALIN,313,1427,0.984127,1500
scikit-learn,Coefficient of Variation,3.5,Inh L1-3 VIP ADAMTSL1,72,1427,0.897436,1500
scikit-learn,Coefficient of Variation,3.5,Inh L1-3 SST CALB1,279,1427,0.870253,1500
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 THEMIS DCSTAMP,53,1427,0.921053,1500
scikit-learn,Coefficient of Variation,3.5,Astro L1-2 FGFR3 GFAP,61,1427,0.5,1500
scikit-learn,Coefficient of Variation,3.5,Astro L1-6 FGFR3 SLC14A1,230,1427,0.839416,1500
scikit-learn,Coefficient of Variation,3.5,Exc L3-5 RORB COL22A1,160,1427,0.909091,1500
scikit-learn,Coefficient of Variation,3.5,Inh L3-6 SST NPY,15,1427,0.714286,1500
scikit-learn,Coefficient of Variation,3.5,Inh L3-6 SST HPGD,60,1427,0.909091,1500
scikit-learn,Coefficient of Variation,3.5,Exc L6 FEZF2 OR2T8,19,1427,0.625,1500
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 PAX6 CDH12,90,1427,0.882353,1500
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 RORB TTC12,167,1427,0.890805,1500
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 SLC17A7 IL15,56,1427,0.818182,1500
scikit-learn,Coefficient of Variation,3.5,Exc L3-4 RORB CARM1P1,280,1427,0.895833,1500
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 FEZF2 ABO,373,1427,0.989446,1500
scikit-learn,Coefficient of Variation,3.5,Micro L1-3 TYROBP,63,1427,0.923077,1500
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 VIP LBH,47,1427,0.97561,1500
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 SST BAGE2,108,1427,0.952381,1500
scikit-learn,Coefficient of Variation,3.5,Inh L5-6 SST KLHDC8A,63,1427,0.983607,1500
scikit-learn,Coefficient of Variation,3.5,Inh L3-6 VIP HS3ST3A1,80,1427,0.869565,1500
scikit-learn,Coefficient of Variation,3.5,Inh L1-3 PAX6 SYT6,29,1427,0.961538,1500
scikit-learn,Coefficient of Variation,3.5,Inh L5-6 SST MIR548F2,80,1427,0.803571,1500
scikit-learn,Coefficient of Variation,3.5,Exc L4-6 RORB SEMA3E,777,1427,0.886999,1500
scikit-learn,Coefficient of Variation,3.5,Inh L1-4 VIP OPRM1,52,1427,0.740741,1500
scikit-learn,Coefficient of Variation,3.5,OPC L1-6 PDGFRA,238,1427,0.983607,1500
scikit-learn,Coefficient of Variation,3.5,Inh L2-5 VIP TYR,62,1427,1,1500
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 THEMIS C1QL3,1537,1427,0.966921,1500
scikit-learn,Coefficient of Variation,3.5,Inh L1-4 LAMP5 LCP2,356,1427,0.964187,2000
scikit-learn,Coefficient of Variation,3.5,Exc L2-3 LINC00507 FREM3,2284,1427,0.907804,2000
scikit-learn,Coefficient of Variation,3.5,Exc L2 LAMP5 LTK,812,1427,0.894161,2000
scikit-learn,Coefficient of Variation,3.5,Inh L5-6 PVALB LGR5,52,1427,0.980392,2000
scikit-learn,Coefficient of Variation,3.5,Inh L2-4 SST FRZB,64,1427,0.47619,2000
scikit-learn,Coefficient of Variation,3.5,Inh L2-3 VIP CASC6,45,1427,0.918367,2000
scikit-learn,Coefficient of Variation,3.5,Exc L3-5 RORB TWIST2,93,1427,0,2000
scikit-learn,Coefficient of Variation,3.5,Inh L2-4 VIP CBLN1,67,1427,0.877193,2000
scikit-learn,Coefficient of Variation,3.5,Inh L1-4 VIP CHRNA6,25,1427,0.952381,2000
scikit-learn,Coefficient of Variation,3.5,Exc L2-4 LINC00507 GLP2R,170,1427,0.564516,2000
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 THEMIS CRABP1,147,1427,0.859873,2000
scikit-learn,Coefficient of Variation,3.5,Exc L4-6 FEZF2 IL26,344,1427,1,2000
scikit-learn,Coefficient of Variation,3.5,Inh L2-5 PVALB SCUBE3,32,1427,1,2000
scikit-learn,Coefficient of Variation,3.5,Inh L4-6 SST B3GAT2,182,1427,0.868545,2000
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 VIP TSPAN12,42,1427,0.972222,2000
scikit-learn,Coefficient of Variation,3.5,Inh L2-4 VIP SPAG17,33,1427,0.789474,2000
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 THEMIS FGF10,78,1427,0.818182,2000
scikit-learn,Coefficient of Variation,3.5,Inh L5-6 SST TH,27,1427,1,2000
scikit-learn,Coefficient of Variation,3.5,Inh L4-5 PVALB MEPE,64,1427,0.689655,2000
scikit-learn,Coefficient of Variation,3.5,Inh L2-6 LAMP5 CA1,256,1427,1,2000
scikit-learn,Coefficient of Variation,3.5,Exc L4-5 RORB DAPK2,173,1427,0.863636,2000
scikit-learn,Coefficient of Variation,3.5,Inh L4-5 SST STK32A,93,1427,0.97561,2000
scikit-learn,Coefficient of Variation,3.5,Inh L2-6 VIP QPCT,37,1427,0.925926,2000
scikit-learn,Coefficient of Variation,3.5,Inh L3-5 SST ADGRG6,132,1427,0.896226,2000
scikit-learn,Coefficient of Variation,3.5,Exc L3-5 RORB FILIP1L,153,1427,0.735294,2000
scikit-learn,Coefficient of Variation,3.5,Inh L5-6 SST NPM1P10,79,1427,0.892857,2000
scikit-learn,Coefficient of Variation,3.5,Exc L3-5 RORB ESR1,1428,1427,0.948564,2000
scikit-learn,Coefficient of Variation,3.5,Inh L4-6 SST GXYLT2,41,1427,0.9375,2000
scikit-learn,Coefficient of Variation,3.5,Inh L1-3 VIP GGH,68,1427,0.789474,2000
scikit-learn,Coefficient of Variation,3.5,Inh L1 SST NMBR,283,1427,0.942761,2000
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 FEZF2 EFTUD1P1,314,1427,0.956113,2000
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 LAMP5 DBP,21,1427,0,2000
scikit-learn,Coefficient of Variation,3.5,Exc L6 FEZF2 SCUBE1,52,1427,0.932203,2000
scikit-learn,Coefficient of Variation,3.5,Inh L1-4 VIP PENK,17,1427,0.625,2000
scikit-learn,Coefficient of Variation,3.5,Inh L1-3 VIP CHRM2,175,1427,0.669456,2000
scikit-learn,Coefficient of Variation,3.5,Endo L2-6 NOSTRIN,9,1427,1,2000
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 PAX6 TNFAIP8L3,16,1427,0.909091,2000
scikit-learn,Coefficient of Variation,3.5,Inh L2-5 VIP SERPINF1,55,1427,0.980392,2000
scikit-learn,Coefficient of Variation,3.5,Exc L4-6 RORB C1R,160,1427,0.859375,2000
scikit-learn,Coefficient of Variation,3.5,Inh L1-3 VIP CCDC184,64,1427,0.675676,2000
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 VIP PCDH20,61,1427,0.9375,2000
scikit-learn,Coefficient of Variation,3.5,Exc L4-5 FEZF2 SCN4B,25,1427,0.952381,2000
scikit-learn,Coefficient of Variation,3.5,Inh L5-6 GAD1 GLP1R,27,1427,1,2000
scikit-learn,Coefficient of Variation,3.5,Inh L4-6 PVALB SULF1,167,1427,0.783133,2000
scikit-learn,Coefficient of Variation,3.5,Exc L4-5 RORB FOLH1B,870,1427,0.942438,2000
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 GAD1 MC4R,107,1427,0.897436,2000
scikit-learn,Coefficient of Variation,3.5,Inh L1 SST CHRNA4,52,1427,0.897436,2000
scikit-learn,Coefficient of Variation,3.5,Inh L2-4 PVALB WFDC2,387,1427,0.758483,2000
scikit-learn,Coefficient of Variation,3.5,Oligo L1-6 OPALIN,313,1427,0.984127,2000
